dataset,class_name,prompt,content,sentence_count
food,creme brulee,"Use 10 sentences to describe the the color of the creme brulee:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The creme brulee's dominant color is a rich, inviting caramel.</sentence>
<sentence>Beneath the crisp, glassy topping, a pale, creamy yellow hue peeks through.</sentence>
<sentence>This pale yellow suggests a delicate custard base, hinting at its smooth texture.</sentence>
<sentence>The caramelized sugar crust boasts a spectrum of warm browns, from light amber to deep mahogany.</sentence>
<sentence>Where the torch has kissed the sugar most intensely, there are almost black, charred edges, adding a pleasing bitterness to the visual.</sentence>
<sentence>The contrast between the dark, brittle top and the soft interior is visually striking.</sentence>
<sentence>A subtle golden sheen catches the light across the surface of the dessert.</sentence>
<sentence>The overall impression is one of warmth and decadent sweetness.</sentence>
<sentence>Hints of vanilla might subtly influence the yellowness of the custard, keeping it from being too stark.</sentence>
<sentence>It's a color palette that speaks of classic indulgence and satisfying richness.</sentence>",10
food,creme brulee,"Use 10 sentences to describe the the pattern of the creme brulee:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The creme brulee is a dessert distinguished by its contrasting textures.</sentence>
<sentence>Its most striking feature is the brittle, caramelized sugar crust that forms the topmost layer.</sentence>
<sentence>This hard shell, typically golden-brown in color, cracks with a satisfying sound when tapped.</sentence>
<sentence>Beneath this hardened caramel lies a smooth, rich custard that is wonderfully creamy and yielding.</sentence>
<sentence>The custard itself is usually pale yellow, reflecting the base of egg yolks and cream.</sentence>
<sentence>The transition from the crisp sugar to the soft custard is abrupt and delightful.</sentence>
<sentence>On the sides, we see the even texture of the custard, unbroken by the sugar treatment.</sentence>
<sentence>The visual pattern is one of sharp definition at the top, dissolving into a homogeneous softness below.</sentence>
<sentence>No distinct shapes or figures are present; the pattern is purely textural and color-based.</sentence>
<sentence>Ultimately, the creme brulee pattern is defined by the dramatic interplay between hard and soft, crisp and smooth.</sentence>",10
food,creme brulee,"Use 10 sentences to describe the the shape of the creme brulee:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The crème brûlée typically rests within a shallow, round ramekin, its primary container.</sentence>
<sentence>Its overall form is a delicate, creamy custard, presenting a smooth, yielding mass.</sentence>
<sentence>The top surface is famously adorned with a crisp, caramelized sugar shell.</sentence>
<sentence>This hardened crust forms a distinct, fractured layer atop the soft interior.</sentence>
<sentence>When unbroken, the caramelized top often appears as a flat, slightly uneven plane.</sentence>
<sentence>The edges of the custard conform precisely to the circular walls of its dish.</sentence>
<sentence>From the side, it often displays a gentle, sloping profile from the rim of the ramekin downwards.</sentence>
<sentence>The custard itself has a soft, almost liquid-like consistency just beneath the brittle topping.</sentence>
<sentence>Upon cracking the surface, the shape becomes a more fragmented, textural experience.</sentence>
<sentence>The final presentation is an interplay between the rigid, glassy caramel shards and the supple, curved custard beneath.</sentence>",10
food,croque madame,"Use 10 sentences to describe the what the croque madame looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Croque Madame is a decadent grilled cheese sandwich with a royal topping.</sentence>
<sentence>At its base, it’s typically made with thick slices of white bread, often toasted to a perfect golden brown.</sentence>
<sentence>Generous layers of Gruyère cheese are melted between these bread slices, creating a gooey, stretchy core.</sentence>
<sentence>A rich béchamel sauce is a key component, usually slathered generously over the top.</sentence>
<sentence>This creamy white sauce blankets the cheese and bread, adding a smooth contrast to the otherwise solid structure.</sentence>
<sentence>The defining feature, the ""madame,"" is a perfectly fried or poached egg perched regally on top of the béchamel.</sentence>
<sentence>The egg yolk, often runny and bright yellow, peeks out invitingly from its creamy white bed.</sentence>
<sentence>Sometimes, a sprinkle of chives or parsley adds a touch of green for visual appeal.</sentence>
<sentence>The overall appearance is one of indulgence, with melted cheese oozing slightly from the sides.</sentence>
<sentence>It presents as a warm, comforting, and undeniably appetizing culinary creation.</sentence>",10
food,croque madame,"Use 10 sentences to describe the the appearance of the croque madame:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The croque madame begins with two slices of toasted bread, often buttery and golden brown.</sentence>
<sentence>A generous layer of béchamel sauce, smooth and creamy, is spread on top of the bread.</sentence>
<sentence>Thin slices of savory ham are nestled between the bread slices.</sentence>
<sentence>Melted Gruyère cheese cascades over the entire creation, forming a delectable crust.</sentence>
<sentence>The crowning glory, and defining characteristic, is a perfectly fried or poached egg perched atop the cheese.</sentence>
<sentence>The egg yolk, often runny, glistens invitingly, promising a rich burst of flavor.</sentence>
<sentence>Sometimes, a sprinkle of paprika or fresh chives adds a touch of color and herbaceous aroma.</sentence>
<sentence>The bread edges are typically crisp, offering a satisfying textural contrast.</sentence>
<sentence>The overall impression is one of rustic elegance, a comforting yet decadent dish.</sentence>
<sentence>Its layered construction creates a visually appealing and mouthwatering presentation.</sentence>",10
food,croque madame,"Use 10 sentences to describe the the color of the croque madame:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The croque madame is a symphony of golden hues.</sentence>
<sentence>Its toasted brioche, or sometimes sourdough, offers a warm, buttery foundation, ranging from light tan to a deep, rich amber.</sentence>
<sentence>Melting Gruyère cheese blankets the bread, creating a luscious, pale yellow to creamy ivory topping.</sentence>
<sentence>This cheese, when bubbly and slightly browned, adds spots of golden caramelization.</sentence>
<sentence>The béchamel sauce, often subtly infused, presents a smooth, almost ethereal milky white, sometimes with a whisper of pale yellow from the egg yolk.</sentence>
<sentence>Atop it all sits a perfectly fried or poached egg, its yolk a vibrant, sunshine yellow, ready to spill its liquid gold.</sentence>
<sentence>The egg white is a clean, opaque white, contrasting gently with the richness beneath.</sentence>
<sentence>Sometimes, a light dusting of paprika or chives can add a hint of rosy blush or emerald speckles, but the primary palette remains warm and comforting.</sentence>
<sentence>The overall impression is one of delicious, edible sunshine, a harmonious blend of toasted and creamy tones.</sentence>
<sentence>This is a color scheme that promises savory delight and a satisfying, golden embrace for the palate.</sentence>",10
food,croque madame,"Use 10 sentences to describe the the pattern of the croque madame:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The croque madame begins with two slices of bread, typically white or brioche, forming its base.</sentence>
<sentence>A layer of béchamel sauce, rich and creamy, is generously spread onto one or both slices of bread.</sentence>
<sentence>Thin slices of ham are then carefully arranged over the béchamel, providing a savory foundation.</sentence>
<sentence>Gruyère or Emmental cheese is liberally sprinkled on top of the ham, destined to melt into deliciousness.</sentence>
<sentence>A second slice of bread, also coated in béchamel and cheese, is placed on top to complete the sandwich construction.</sentence>
<sentence>This assembled sandwich is then traditionally grilled, pan-fried, or baked until the bread is golden brown and the cheese is bubbling.</sentence>
<sentence>The distinctive ""madame"" element is the fried or poached egg, placed directly on top of the finished, golden-brown sandwich.</sentence>
<sentence>The egg yolk, often runny, cascades over the cheese and béchamel when cut, adding another layer of richness.</sentence>
<sentence>Sometimes, an additional drizzle of béchamel is applied over the entire sandwich before the egg is added.</sentence>
<sentence>This layered construction, culminating in the crowning egg, defines the iconic pattern of a croque madame.</sentence>",10
food,croque madame,"Use 10 sentences to describe the the shape of the croque madame:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The croque madame is fundamentally a sandwich, typically presented in a rectangular or square format.</sentence>
<sentence>Its foundation is usually two slices of bread, forming the base and the top of the structure.</sentence>
<sentence>The bread is often toasted or grilled, giving it a sturdy and well-defined edge.</sentence>
<sentence>A generous layer of béchamel sauce often spills slightly over the sides, creating soft, creamy contours.</sentence>
<sentence>Melted cheese, usually Gruyère or Emmental, forms a gooey blanket that drapes over the bread and sauce.</sentence>
<sentence>This cheese often hardens slightly at the edges, creating a subtly crispy rim around the sandwich.</sentence>
<sentence>The defining element, a fried or poached egg, sits prominently atop the entire construction.</sentence>
<sentence>The egg's yolk, when runny, creates a glistening, molten crown that overhangs the sandwich.</sentence>
<sentence>The whites of the egg spread out, adding another irregular, soft layer to the summit.</sentence>
<sentence>Overall, it’s a layered, somewhat messy, but satisfyingly geometric shape with soft, flowing edges and a distinct, elevated centerpiece.</sentence>",10
food,cup cakes,"Use 10 sentences to describe the what the cup cakes looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The cupcakes are a delightful sight, arranged in a neat row.</sentence>
<sentence>Each one is crowned with a swirl of creamy, sky-blue frosting.</sentence>
<sentence>Tiny, shimmering edible silver stars are scattered generously across the frosting.</sentence>
<sentence>The cake itself appears to be a rich, dark chocolate base.</sentence>
<sentence>A delicate white edible pearl rests atop the peak of each frosting swirl.</sentence>
<sentence>The paper liners are a classic white, providing a simple contrast.</sentence>
<sentence>The frosting has a smooth, glossy finish, catching the light beautifully.</sentence>
<sentence>Small, almost imperceptible flecks of darker chocolate are visible within the cake.</sentence>
<sentence>The overall impression is one of whimsical elegance and indulgence.</sentence>
<sentence>They beckon with their colorful adornments and promise of sweet delight.</sentence>",10
food,cup cakes,"Use 10 sentences to describe the the appearance of the cup cakes:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The cupcakes were a delightful array of vibrant colors, each crowned with a swirl of frosting.</sentence>
<sentence>Tiny sprinkles, like confetti, adorned the tops, adding a playful sparkle.</sentence>
<sentence>Some were a soft pastel pink, while others boasted a cheerful sky blue.</sentence>
<sentence>A few featured a rich, deep chocolate frosting, contrasting beautifully with the lighter hues.</sentence>
<sentence>The cake bases themselves varied, with some appearing light and airy, others a bit more dense.</sentence>
<sentence>Chocolate chips were visible peeking out from the batter on some of the more generously filled cupcakes.</sentence>
<sentence>Delicate edible flowers, in shades of purple and yellow, were artfully placed on a couple of the creations.</sentence>
<sentence>The frosting piped on most of them was in elegant peaks and swirls, showcasing careful artistry.</sentence>
<sentence>A dusting of powdered sugar gave a few of the cupcakes a whimsical, snow-dusted appearance.</sentence>
<sentence>Overall, they presented a mouthwatering spectacle, promising a sweet and festive treat.</sentence>",10
food,cup cakes,"Use 10 sentences to describe the the color of the cup cakes:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The cupcakes boasted a vibrant, almost electric shade of blue frosting.</sentence>
<sentence>This deep azure swirled elegantly, creating peaks and valleys of pure color.</sentence>
<sentence>Tiny, shimmering silver sprinkles were scattered across the frosting, catching the light like miniature stars.</sentence>
<sentence>Beneath the frosting, the cake itself was a pale, creamy vanilla hue.</sentence>
<sentence>The contrast between the bold blue and the soft cake was visually appealing.</sentence>
<sentence>There were subtle undertones of teal within the bluer sections of the frosting.</sentence>
<sentence>The silver sprinkles added a touch of metallic gleam to the overall appearance.</sentence>
<sentence>The absence of any darker colors made the cupcakes feel bright and cheerful.</sentence>
<sentence>The overall impression was one of playful festivity and sweet delight.</sentence>
<sentence>The blue was so rich it almost seemed to glow.</sentence>",10
food,cup cakes,"Use 10 sentences to describe the the pattern of the cup cakes:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The cupcakes are arranged in a neat, repeating row.</sentence>
<sentence>A large, dark chocolate cupcake marks the beginning of the pattern.</sentence>
<sentence>This is followed by a smaller, vanilla cupcake with white frosting.</sentence>
<sentence>The third cupcake in the sequence is a vibrant red velvet.</sentence>
<sentence>After the red velvet, a speckled funfetti cupcake appears.</sentence>
<sentence>This four-cupcake arrangement, chocolate, vanilla, red velvet, funfetti, then repeats.</sentence>
<sentence>Each type of cupcake is consistently placed in its designated position within the sequence.</sentence>
<sentence>The pattern seems to be a simple, yet effective, visual rhythm.</sentence>
<sentence>There are no apparent gaps or interruptions in the repeating order.</sentence>
<sentence>This deliberate arrangement creates a pleasing symmetry across the entire display.</sentence>",10
food,cup cakes,"Use 10 sentences to describe the the shape of the cup cakes:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The cupcakes present a delightful, miniature version of a larger cake.</sentence>
<sentence>Their primary form is undeniably cylindrical, rising from a paper liner.</sentence>
<sentence>The base of each cupcake is typically a flat, circular disk.</sentence>
<sentence>As they ascend, the sides curve gently outwards, creating a slightly widening profile.</sentence>
<sentence>The top of the cupcake, before frosting, often displays a gentle dome or a slightly peaked captain.</sentence>
<sentence>This domed surface can be smooth or subtly textured from baking.</sentence>
<sentence>When frosted, the shape transforms dramatically, adding a crowning glory.</sentence>
<sentence>The frosting can be swirled artistically, forming peaks and valleys that obscure the original cake shape.</sentence>
<sentence>Some frosting designs create intricate rosettes or smooth, rounded mounds.</sentence>
<sentence>Even with frosting, the underlying cupcake structure maintains its generally round and contained silhouette.</sentence>",10
food,deviled eggs,"Use 10 sentences to describe the what the deviled eggs looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The deviled eggs sit nestled invitingly on a platter, their creamy filling peeking out.</sentence>
<sentence>Each egg half forms a perfect, pale yellow boat, cradling a mound of luscious filling.</sentence>
<sentence>The surface of the filling is often smooth and slightly glossy, catching the light.</sentence>
<sentence>A dusting of paprika, a vibrant reddish-orange hue, is generously sprinkled over the top.</sentence>
<sentence>This paprika creates a beautiful spotted or swirled pattern, adding visual interest.</sentence>
<sentence>Tiny flecks of darker pepper, perhaps black pepper or chives, might be interspersed with the paprika.</sentence>
<sentence>Some deviled eggs are adorned with a delicate garnish, like a sliver of pickle or a sprig of parsley.</sentence>
<sentence>The edges of the egg white are a clean, crisp white, providing a stark contrast to the rich interior.</sentence>
<sentence>The overall presentation is neat and appealing, hinting at the savory flavors within.</sentence>
<sentence>Each deviled egg appears as a miniature, edible work of art.</sentence>",10
food,deviled eggs,"Use 10 sentences to describe the the appearance of the deviled eggs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The deviled eggs sat proudly on a pristine white platter, a vibrant display of creamy yellow.</sentence>
<sentence>Each halved egg white cradled a generous mound of the golden yolk mixture, hinting at a rich flavor profile.</sentence>
<sentence>The surface of the filling was artfully swirled, creating miniature peaks and valleys like a tiny, edible landscape.</sentence>
<sentence>A delicate dusting of paprika adorned the crest of each mound, providing a subtle blush of orange-red and a classic visual cue.</sentence>
<sentence>In some instances, a tiny fleck of parsley or chive was strategically placed, offering a verdant counterpoint to the yellowness.</sentence>
<sentence>The edges of the egg white were smooth and slightly glistening, suggesting they had been perfectly cooked and presented.</sentence>
<sentence>The overall impression was one of neatness and culinary care, with each piece looking uniformly prepared.</sentence>
<sentence>The contrast between the stark white of the albumen and the sunny hue of the filling was striking.</sentence>
<sentence>A faint sheen on the surface indicated the richness of the mayonnaise and other ingredients incorporated into the yolk mixture.</sentence>
<sentence>They presented an inviting and appetizing appearance, promising a delightful bite.</sentence>",10
food,deviled eggs,"Use 10 sentences to describe the the color of the deviled eggs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The yolk filling of the deviled eggs presents a vibrant, sunny yellow.</sentence>
<sentence>This rich hue is a testament to the carotenoids found in the egg yolks.</sentence>
<sentence>It's a warm and inviting color, promising a creamy and flavorful experience.</sentence>
<sentence>The shade is consistently bright, lacking any dullness or pale undertones.</sentence>
<sentence>Depending on the seasoning, subtle flecks of paprika or chives might introduce a contrasting reddish-orange or a fresh green.</sentence>
<sentence>However, the dominant color remains this cheerful, golden yellow.</sentence>
<sentence>It suggests a sense of richness and indulgence, a delightful visual cue.</sentence>
<sentence>The texture appears smooth and velvety against this radiant backdrop.</sentence>
<sentence>Often, the edges where the yolk meets the egg white offer a slightly paler, almost creamy white transition.</sentence>
<sentence>Overall, the color is a cheerful, appetizing yellow that is instantly recognizable and appealing.</sentence>",10
food,deviled eggs,"Use 10 sentences to describe the the pattern of the deviled eggs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The deviled eggs present a visually striking and meticulously arranged pattern.</sentence>
<sentence>Each egg half is carefully piped with a creamy filling, creating a consistent texture.</sentence>
<sentence>A central swirl dominates the filling, drawing the eye inward.</sentence>
<sentence>This central swirl is often topped with a delicate sprinkle of paprika, adding a touch of contrasting color.</sentence>
<sentence>Around the main swirl, a series of smaller, uniformly spaced dots or stars emanate outwards.</sentence>
<sentence>These smaller piped elements form a radial pattern, reminiscent of flower petals or sunbeams.</sentence>
<sentence>The spacing between these outer elements is remarkably even, indicating precision in their creation.</sentence>
<sentence>Occasionally, a tiny sprig of parsley or chive is placed at the edge of the filling, serving as a garnish.</sentence>
<sentence>The overall impression is one of organized beauty, with a clear, repetitive motif.</sentence>
<sentence>This deliberate arrangement transforms a simple appetizer into a decorative culinary creation.</sentence>",10
food,deviled eggs,"Use 10 sentences to describe the the shape of the deviled eggs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The deviled egg begins its existence as a humble oval, halved lengthwise.</sentence>
<sentence>Each half retains the general curvature of the original egg, a gentle dome.</sentence>
<sentence>The cut edge presents as a flat, smooth plane, a stark contrast to the rounded exterior.</sentence>
<sentence>Where the yolk was once nestled, a new shape emerges, often a soft mound.</sentence>
<sentence>This mounded filling can be piped, creating delicate peaks and swirls reminiscent of frosting.</sentence>
<sentence>Alternatively, it might be spooned, resulting in a more rustic, uneven topography.</sentence>
<sentence>Tiny flecks of paprika or chives might adorn the surface, adding textural detail.</sentence>
<sentence>The overall form is boat-like, with the outward-facing shell acting as the hull.</sentence>
<sentence>The filling, whether piped or spooned, forms the cargo or the sail, depending on its height.</sentence>
<sentence>Ultimately, the deviled egg presents a delightful, bite-sized vessel, both familiar and artfully transformed.</sentence>",10
food,donuts,"Use 10 sentences to describe the what the donuts looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The first donut presented a classic ring shape, its golden-brown surface glossy under the light.</sentence>
<sentence>A dusting of powdered sugar clung to its curves, creating a delicate, snowy effect.</sentence>
<sentence>Another donut was generously coated in a vibrant, cherry-red glaze that dripped enticingly down its sides.</sentence>
<sentence>Tiny, multi-colored sprinkles were scattered across this glazed masterpiece, adding pops of playful color.</sentence>
<sentence>A third donut boasted a rich, dark chocolate frosting that formed a smooth, almost mirror-like finish.</sentence>
<sentence>Speckled throughout the chocolate were miniature chocolate chips, promising an extra burst of cocoa flavor.</sentence>
<sentence>One particularly enticing donut featured a swirl of creamy white icing, contrasting beautifully with its pastry base.</sentence>
<sentence>Thin strands of caramel cascaded down this particular donut, forming sweet, edible tendrils.</sentence>
<sentence>A plump jelly donut, dusted with the familiar white sugar, bulged slightly as if holding a hidden treasure within.</sentence>
<sentence>Finally, a donut adorned with a few strategically placed fresh berries offered a touch of natural elegance amidst the sugary confections.</sentence>",10
food,donuts,"Use 10 sentences to describe the the appearance of the donuts:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The donuts gleamed under the soft bakery lights, their surfaces glistening with a sugary sheen.</sentence>
<sentence>A variety of colors adorned them, from the pure white of powdered sugar to the deep brown of rich chocolate glaze.</sentence>
<sentence>Some were crowned with vibrant sprinkles, creating a joyful confetti explosion against their frosting bases.</sentence>
<sentence>Others boasted a delicate dusting of cinnamon sugar, hinting at a warm, spiced flavor.</sentence>
<sentence>The classic ring donuts displayed their airy interiors through the perfectly formed holes.</sentence>
<sentence>Plump, filled donuts bulged enticingly, promising a burst of creamy or fruity goodness within.</sentence>
<sentence>Twisted donuts offered a rustic charm with their interwoven dough, catching the light in their crevices.</sentence>
<sentence>The glazes were applied with varying thickness, creating smooth, mirror-like finishes on some and thicker, more textured coatings on others.</sentence>
<sentence>Tiny, delicate crumbs clung to the edges of some donuts, a testament to their freshly baked state.</sentence>
<sentence>Overall, the selection presented a visually delightful array, each donut a small, edible work of art.</sentence>",10
food,donuts,"Use 10 sentences to describe the the color of the donuts:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The glazed donuts shimmered with a translucent, ethereal sheen.</sentence>
<sentence>Chocolate-covered donuts boasted a deep, rich, and velvety darkness.</sentence>
<sentence>Strawberry-frosted ones presented a cheerful and vibrant pink hue.</sentence>
<sentence>Vanilla iced donuts offered a creamy, off-white canvas, occasionally flecked with tiny vanilla bean specks.</sentence>
<sentence>Blueberry donuts displayed a subtle, muted purple, hinting at their fruity core.</sentence>
<sentence>Cinnamon sugar donuts were coated in a warm, earthy brown, dusted with sparkling granules.</sentence>
<sentence>Lemon-glazed donuts shone with a bright, zesty yellow, evoking sunshine.</sentence>
<sentence>Maple-glazed donuts had a warm, inviting amber color, like liquid sunshine.</sentence>
<sentence>Some donuts were speckled with rainbow sprinkles, adding pops of bright, festive color.</sentence>
<sentence>Each donut's color was a promise of the delicious flavor waiting within.</sentence>",10
food,donuts,"Use 10 sentences to describe the the pattern of the donuts:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The donuts are arranged in a neat, repeating pattern.</sentence>
<sentence>A plain donut is consistently followed by a chocolate frosted donut.</sentence>
<sentence>This sequence of plain then chocolate then repeats throughout the entire display.</sentence>
<sentence>There are no gaps or deviations from this orderly arrangement.</sentence>
<sentence>Each plain donut appears to be identical in its simple, glazed appearance.</sentence>
<sentence>The chocolate frosted donuts are also uniform, featuring a smooth, dark coating.</sentence>
<sentence>The alternating colors of light glaze and dark chocolate create a visually striking contrast.</sentence>
<sentence>This simple binary pattern is easy to recognize and predict.</sentence>
<sentence>One could easily determine the type of donut at any given position based on its neighbor.</sentence>
<sentence>The overall impression is one of organized simplicity and a satisfying, predictable aesthetic.</sentence>",10
food,donuts,"Use 10 sentences to describe the the shape of the donuts:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The classic donut shape is a perfect torus, resembling a ring.</sentence>
<sentence>This iconic form is achieved through frying a dough ring.</sentence>
<sentence>Some variations, like filled donuts, deviate from this singular ring shape.</sentence>
<sentence>These filled donuts often possess a more solid, spherical or oval appearance.</sentence>
<sentence>Alternatively, some donuts are simply small, round spheres, devoid of a central hole.</sentence>
<sentence>These are often referred to as donut holes or Munchkins.</sentence>
<sentence>Certain artisanal donuts might feature irregular, organic shapes.</sentence>
<sentence>These can sometimes resemble flattened discs or even abstract sculptures.</sentence>
<sentence>The frosting and toppings can further enhance or obscure the underlying shape.</sentence>
<sentence>Ultimately, while the torus is the most recognized, donut shapes offer a surprising diversity.</sentence>",10
food,dumplings,"Use 10 sentences to describe the what the dumplings looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The dumplings are small, plump parcels, each about the size of a thumb.</sentence>
<sentence>Their wrappers are a delicate, translucent white, hinting at the savory filling within.</sentence>
<sentence>Each dumpling boasts intricately pleated edges, resembling tiny, delicate fans.</sentence>
<sentence>A faint dusting of flour adheres to their surfaces, giving them a soft, matte finish.</sentence>
<sentence>Some dumplings are perfectly uniform, while others show the slight imperfections of handmade care.</sentence>
<sentence>The filling, visible through thinner parts of the dough, appears to be a rich, granular mixture.</sentence>
<sentence>Slight bulges and curves suggest the generous amount of stuffing packed inside.</sentence>
<sentence>When steamed, a gentle sheen develops, making their surfaces appear dewy and inviting.</sentence>
<sentence>The overall impression is one of delicate artistry and comforting warmth.</sentence>
<sentence>They are arranged together, a collection of tiny, edible jewels promising delightful flavor.</sentence>",10
food,dumplings,"Use 10 sentences to describe the the appearance of the dumplings:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The dumplings presented a delightful array of shapes, some plump and globular, others delicate and crescent-shaped.</sentence>
<sentence>Their wrappers, a testament to their freshness, possessed a translucent quality, hinting at the savory fillings within.</sentence>
<sentence>A gentle sheen graced the surface of each dumpling, suggesting they had been either steamed to perfection or lightly pan-fried to a golden hue.</sentence>
<sentence>Subtle pleats, meticulously crimped along the edges, added a decorative and functional touch to their construction.</sentence>
<sentence>Depending on their preparation, some dumplings showcased a pale, almost pearlescent white, while others boasted a light golden-brown crispness.</sentence>
<sentence>Tiny imperfections, like slight irregularities in the wrapper thickness, only served to emphasize their handmade charm.</sentence>
<sentence>The fillings, visible through the thinner parts of the dough, offered glimpses of finely minced ingredients, perhaps green onions or bits of seasoned meat.</sentence>
<sentence>Some dumplings were arranged in neat rows, their rounded bodies nestled together, creating a visually appealing presentation.</sentence>
<sentence>Occasionally, a stray fragment of filling might peek through a particularly thin seam, adding an enticing preview of their flavor.</sentence>
<sentence>Overall, the dumplings exuded an aura of simple elegance, promising a satisfying and flavorful culinary experience.</sentence>",10
food,dumplings,"Use 10 sentences to describe the the color of the dumplings:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The dumplings boasted a delicate, translucent hue, hinting at the flavorful filling within.</sentence>
<sentence>Their skins shimmered with a pale, pearly white, like moonlight on fresh snow.</sentence>
<sentence>Tiny flecks of green from the scallions occasionally peeked through, adding a subtle variegation.</sentence>
<sentence>Some dumplings had a slightly golden tint where they had kissed the hot pan, promising a satisfying chew.</sentence>
<sentence>The overall impression was one of subtle elegance, not one of bold, vibrant color.</sentence>
<sentence>They were the color of steamed rice, pure and unadorned.</sentence>
<sentence>The subtle sheen implied a perfect texture, neither too dry nor too sticky.</sentence>
<sentence>A very faint opalescence could be observed under direct light, a testament to the freshness of the dough.</sentence>
<sentence>They presented a clean, inviting canvas, ready to absorb the richness of a dipping sauce.</sentence>
<sentence>The color was a gentle promise of the savory goodness waiting on the inside.</sentence>",10
