dataset,class_name,prompt,content
CIFAR10,dog,"Use 10 sentences to describe the the color of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog's coat was a rich, velvety black.</sentence>
<sentence>It absorbed light, making him appear like a shadow in the dim morning sun.</sentence>
<sentence>A closer look revealed subtle hints of deep indigo, especially where the sunlight caught his fur.</sentence>
<sentence>His ears were tipped with a slightly lighter shade, almost a charcoal grey.</sentence>
<sentence>When he moved, his fur shimmered with an almost iridescent quality.</sentence>
<sentence>The deep black was broken by a single, striking patch of pure white at the tip of his tail.</sentence>
<sentence>This white mark stood out starkly against his otherwise dark expanse.</sentence>
<sentence>His nose was a perfect, glossy black, as dark as his fur.</sentence>
<sentence>Even his eyes seemed to reflect the darkness of his coat, appearing as deep, liquid pools.</sentence>
<sentence>Overall, the dog was a study in the elegance and mystery of the color black.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the the pattern of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog's coat exhibits a striking mosaic of color.</sentence>
<sentence>Patches of deep mahogany blend seamlessly with creamy white sections.</sentence>
<sentence>A distinct saddle of darker fur covers its back.</sentence>
<sentence>Its chest and belly are predominantly a soft, pale ivory.</sentence>
<sentence>Legs show a transition from the darker body color to white paws.</sentence>
<sentence>There are also scattered, smaller flecks of a reddish-brown hue.</sentence>
<sentence>The head features a balance of both mahogany and white markings.</sentence>
<sentence>A white blaze runs vertically up its snout.</sentence>
<sentence>Ears are a solid, rich mahogany, adding a touch of contrast.</sentence>
<sentence>Overall, the pattern creates a visually captivating and balanced appearance.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the the shape of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog possesses a decidedly muscular and athletic build, suggesting a life of activity.</sentence>
<sentence>Its body is long and lean, tapering gracefully towards a narrow hindquarters.</sentence>
<sentence>A broad, well-defined chest hints at excellent lung capacity.</sentence>
<sentence>The legs are strong and proportionate, with well-boned structure.</sentence>
<sentence>Its head is wedge-shaped, with a moderate stop and a powerful muzzle.</sentence>
<sentence>The ears are typically triangular, held either erect or semi-pricked, contributing to an alert expression.</sentence>
<sentence>A long, whip-like tail often tapers to a fine point, frequently carried with a slight curve.</sentence>
<sentence>The overall impression is one of agility and controlled power.</sentence>
<sentence>Its silhouette is one of elegant efficiency, designed for speed and endurance.</sentence>
<sentence>The contours of its body are smooth and flowing, with little in the way of excessive bulk.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the what the frog looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog boasts a smooth, moist skin that glistens under the light.</sentence>
<sentence>Its dorsal side is typically a vibrant green, often dappled with darker splotches or intricate patterns.</sentence>
<sentence>Beneath its chin, a pale yellow or cream-colored throat expands slightly, hinting at its vocal capabilities.</sentence>
<sentence>Large, prominent eyes, usually golden or dark brown, bulge from the sides of its head, offering a wide field of vision.</sentence>
<sentence>Thin, black pupils are centrally located within these expressive eyes.</sentence>
<sentence>Its limbs are long and slender, particularly its hind legs which are powerfully muscled for leaping.</sentence>
<sentence>The toes on its feet are webbed, a clear adaptation for swimming and navigating aquatic environments.</sentence>
<sentence>A small, pointed snout forms the front of its face, leading to a wide, gaping mouth.</sentence>
<sentence>The frog's body is compact and streamlined, designed for agility and quick movements.</sentence>
<sentence>Tiny, almost unnoticeable ear openings are situated just behind its eyes.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the appearance of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog's skin was a vibrant tapestry of mossy greens and earthy browns.</sentence>
<sentence>Its smooth, somewhat moist surface seemed to shimmer under the dappled sunlight.</sentence>
<sentence>Large, golden eyes, prominent and unblinking, dominated its head, hinting at keen vision.</sentence>
<sentence>Thin, dark pupils were centered within these expressive orbs.</sentence>
<sentence>A broad, almost comedic grin stretched across its wide mouth.</sentence>
<sentence>Its body was compact and muscular, built for powerful leaps.</sentence>
<sentence>Four slender, yet strong legs were tucked neatly beneath it.</sentence>
<sentence>Long, webbed toes peeked out from its extremities, promising swift swimming.</sentence>
<sentence>A few subtle, darker spots were scattered across its back, adding a touch of unique pattern.</sentence>
<sentence>The overall impression was one of amphibian grace and quiet alertness.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the color of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog's skin was a vibrant, emerald green, reminiscent of a lush jungle canopy.</sentence>
<sentence>Tiny flecks of golden yellow dotted its back, catching the light like miniature sunbeams.</sentence>
<sentence>Along its sides, subtle streaks of a darker, mossy green provided a grounding contrast.</sentence>
<sentence>Its underbelly shimmered with a pale, almost translucent jade hue.</sentence>
<sentence>When it moved, its skin seemed to absorb and reflect the surrounding foliage, becoming one with its environment.</sentence>
<sentence>The green was not a uniform color, but rather a complex tapestry of shades and tones.</sentence>
<sentence>In the dappled sunlight, hints of a warm, olive green could be discerned.</sentence>
<sentence>The depth of its color suggested a healthy and thriving creature.</sentence>
<sentence>There were no harsh lines, only a beautiful, organic blend of greens that spoke of its natural habitat.</sentence>
<sentence>Overall, the frog was a living embodiment of the forest's richest and most verdant shades.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the pattern of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog's skin displays a striking pattern of vibrant green and deep, earthy brown.</sentence>
<sentence>These colors are not uniform but are arranged in irregular splotches and irregular patches.</sentence>
<sentence>The green areas are typically brighter and cover the majority of its upper body.</sentence>
<sentence>The brown markings are darker and tend to form distinct, almost marbled, patterns.</sentence>
<sentence>These brown splotches are more concentrated along its back and limbs, creating a camouflage effect.</sentence>
<sentence>There appears to be a subtle, almost velvety, texture within the green sections.</sentence>
<sentence>The brown patches, in contrast, seem slightly rougher, providing additional textural variation.</sentence>
<sentence>Thin, dark lines, almost like veins, sometimes trace the edges of the brown markings.</sentence>
<sentence>The underside of the frog is a much lighter, almost creamy, color with little to no distinct pattern.</sentence>
<sentence>This overall pattern likely serves as effective camouflage against leaf litter and riparian vegetation.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the shape of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>Frogs possess a distinct, compact body shape, optimized for their amphibious lifestyle.</sentence>
<sentence>Their overall form is somewhat flattened and rounded, allowing them to move efficiently through water and glide through the air during jumps.</sentence>
<sentence>A prominent, wide head tapers slightly towards a blunt snout.</sentence>
<sentence>Their large, bulging eyes are positioned high on their heads, providing an excellent field of vision for spotting prey and predators.</sentence>
<sentence>The mouth is exceptionally wide, designed to engulf prey quickly.</sentence>
<sentence>The torso is short and muscular, connecting the head to powerful hindquarters.</sentence>
<sentence>Their hind legs are significantly larger and more developed than their forelegs, built for explosive leaps.</sentence>
<sentence>These hind legs are often bent and tucked beneath their bodies when at rest, ready to spring into action.</sentence>
<sentence>Their forelegs are shorter and more delicate, used for balancing and supporting their weight when they are not jumping.</sentence>
<sentence>The skin is generally smooth and moist, contributing to their streamlined, somewhat tadpole-like, though mature, appearance.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the what the horse looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse stood majestically, its coat a deep, lustrous chestnut.</sentence>
<sentence>Its mane, a cascade of flowing dark brown hair, was thick and untamed.</sentence>
<sentence>A white blaze, a striking contrast, ran down its long, elegant face.</sentence>
<sentence>Large, intelligent eyes, the color of rich amber, observed its surroundings with a gentle gaze.</sentence>
<sentence>Its powerful muscles rippled beneath its smooth, well-defined hide.</sentence>
<sentence>Long, slender legs ended in strong, perfectly formed hooves.</sentence>
<sentence>A long, sweeping tail, the same dark brown as its mane, brushed elegantly against its hindquarters.</sentence>
<sentence>Its ears were perked forward, keenly attuned to every sound.</sentence>
<sentence>The overall impression was one of strength, grace, and noble bearing.</sentence>
<sentence>Its breath plumed softly in the cool morning air.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the appearance of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse possessed a coat of the deepest, richest bay, shimmering like polished mahogany in the sunlight.</sentence>
<sentence>Its mane and tail were a striking contrast, a flowing cascade of spun gold that caught the light with every movement.</sentence>
<sentence>A delicate blaze, like a stroke of pure white chalk, descended from its forehead to its muzzle.</sentence>
<sentence>Its eyes were large, liquid pools of dark brown, intelligent and full of a gentle spirit.</sentence>
<sentence>Long, expressive ears, tipped with an even darker shade of bay, twitched at the slightest sound.</sentence>
<sentence>The musculature of its body was lean and powerful, suggesting both speed and endurance.</sentence>
<sentence>Its legs were elegantly proportioned, ending in neat, dark hooves that struck the ground with a confident rhythm.</sentence>
<sentence>A refined head, with a subtly dished profile, spoke of noble breeding.</sentence>
<sentence>The overall impression was one of athletic grace and a quiet, commanding presence.</sentence>
<sentence>Even its breath, a soft mist on a cool morning, seemed to carry a certain elegance.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the color of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse's coat shimmered with the deep, rich hue of polished mahogany.</sentence>
<sentence>Its mane and tail were a darker, almost black shade, catching the light like strands of spun obsidian.</sentence>
<sentence>Beneath the surface, subtle undertones of russet and umber hinted at a warmth within its coloring.</sentence>
<sentence>As the sun kissed its flanks, golden highlights danced, revealing threads of coppery brilliance.</sentence>
<sentence>The musculature beneath its skin gave the impression of shadows playing across its powerful frame, adding depth to its appearance.</sentence>
<sentence>Around its eyes and muzzle, the color softened to a lighter, almost chestnut brown, providing a delicate contrast.</sentence>
<sentence>There was a velvety richness to its coat, suggesting a smooth and supple hide.</sentence>
<sentence>The overall impression was one of earthy elegance, a color that spoke of strength and quiet dignity.</sentence>
<sentence>It possessed the classic beauty of a bay horse, a timeless and distinguished pigment.</sentence>
<sentence>In the dim light, its color held a mysterious depth, making it a truly captivating sight.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the pattern of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse's coat is a rich, deep chestnut, hinting at its fiery spirit.</sentence>
<sentence>Adorning its forehead is a delicate star, a white marking that catches the light.</sentence>
<sentence>A single white sock graces its left hind leg, a striking contrast to the darker fur.</sentence>
<sentence>The white extends slightly higher on this leg, creating a subtle, uneven band.</sentence>
<sentence>Its mane and tail are a darker shade, almost black, flowing like silk.</sentence>
<sentence>These darker strands weave through the chestnut, adding depth and texture to its appearance.</sentence>
<sentence>Around its muzzle, subtle flecks of lighter hair soften the facial features.</sentence>
<sentence>These lighter markings are most pronounced near its nostrils, giving a gentle appearance.</sentence>
<sentence>There are no other prominent markings, allowing the base chestnut color to dominate.</sentence>
<sentence>The overall pattern is one of understated elegance, emphasizing the horse's natural beauty.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the shape of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse possesses a strong, muscular physique, built for both speed and endurance.</sentence>
<sentence>Its body is elongated, with a graceful curve from its neck to its hindquarters.</sentence>
<sentence>A powerful chest tapers to a comparatively slender abdomen.</sentence>
<sentence>The horse's legs are long and lean, ending in sturdy hooves designed for locomotion.</sentence>
<sentence>Its neck is elegantly arched, supporting a noble head.</sentence>
<sentence>The head itself is finely chiseled, featuring prominent eyes and expressive ears.</sentence>
<sentence>A flowing mane cascades down its neck, adding to its majestic appearance.</sentence>
<sentence>The tail is typically long and bushy, swishing with movement.</sentence>
<sentence>Its back is broad and capable, forming a stable platform for a rider.</sentence>
<sentence>Overall, the horse's form is a harmonious blend of power, agility, and natural beauty.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the what the ship looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship was a hulking silhouette against the twilight sky, its form dominated by a massive, central sail that billowed with the faintest of breezes.</sentence>
<sentence>Its hull, a deep, weathered wood, showed the scars of countless voyages, each plank seemingly whispering tales of distant shores.</sentence>
<sentence>A network of ropes and rigging crisscrossed the deck, a complex web connecting the masts to the sturdy railings.</sentence>
<sentence>Numerous cannons, dark and imposing, lined the gunwales, hinting at a history of both defense and aggression.</sentence>
<sentence>The forecastle rose proudly at the bow, a curved deck designed to cleave through the waves.</sentence>
<sentence>At the stern, a captain's cabin jutted out, its windows offering glimpses of the interior through the dimming light.</sentence>
<sentence>A prominent figurehead, carved in the likeness of a mythical beast, stared stoically ahead, its eyes seemingly fixed on the horizon.</sentence>
<sentence>Smaller masts stood scattered across the deck, supporting auxiliary sails and an array of navigational equipment.</sentence>
<sentence>The ship's anchors, massive iron claws, were secured on either side of the bow, ready to grip the seabed.</sentence>
<sentence>Overall, it presented a picture of weathered resilience and formidable presence on the open sea.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the appearance of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship was a formidable sight, its hull a deep, imposing obsidian that seemed to absorb the very light around it.</sentence>
<sentence>Towering above the waves, its silhouette was sharp and angular, unlike the graceful curves of more conventional vessels.</sentence>
<sentence>Massive, articulated cannons jutted menacingly from broad, reinforced gunports along its sides.</sentence>
<sentence>The masts, crafted from some unknown dark metal, were bare and devoid of sails, suggesting alternative propulsion.</sentence>
<sentence>A series of glowing crimson runes pulsed with an eerie light across the ship's stern, hinting at arcane power.</sentence>
<sentence>The bridge, a stark, obsidian protrusion, was studded with a multitude of lenses and sensors that swiveled independently.</sentence>
<sentence>Razor-sharp projections and defensive spikes lined the uppermost decks, deterring any would-be boarders.</sentence>
<sentence>Even from a distance, the sheer scale of the ship was breathtaking, dwarfing any surrounding structures.</sentence>
<sentence>A faint, almost imperceptible hum emanated from its core, a sound that vibrated deep within the chest.</sentence>
<sentence>The overall impression was one of cold, efficient power, a predatory machine built for destruction.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the color of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship was a deep, inky black, absorbing light rather than reflecting it.</sentence>
<sentence>It possessed a matte finish, giving it a stealthy and almost shadow-like appearance.</sentence>
<sentence>In certain angles, a subtle, almost imperceptible, dark metallic sheen could be glimpsed.</sentence>
<sentence>This particular shade of black was so profound it seemed to hint at the vastness of space it traversed.</sentence>
<sentence>No vibrant hues or bright markings disrupted its somber coloration.</sentence>
<sentence>The blackness was uniform across its hull, from the sharp prow to the stern.</sentence>
<sentence>It was a color that spoke of purpose, power, and perhaps a touch of mystery.</sentence>
<sentence>Even the stars seemed to dim slightly when they reflected upon its obsidian surface.</word>
<sentence>The darkness of its paint was a deliberate choice, designed for camouflage or intimidation.</sentence>
<sentence>It was a ship that wore its blackness like a cloak, a silent, imposing presence.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the pattern of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship's pattern is defined by its stark, geometric hull, a departure from traditional organic forms.</sentence>
<sentence>Sharp angles dominate, creating a sense of aggressive efficiency and advanced design.</sentence>
<sentence>A repeating sequence of recessed panels runs the length of the primary hull, breaking up the surface and hinting at internal mechanisms.</sentence>
<sentence>These panels are interspersed with glowing energy conduits, pulsing with a rhythmic, synchronized illumination.</sentence>
<sentence>The dorsal and ventral surfaces feature a series of layered plating, each layer subtly offset from the one below.</sentence>
<sentence>These overlapping plates create a layered, almost armored aesthetic, emphasizing protection.</sentence>
<sentence>A distinct spinal ridge runs down the center of the ship, a prominent feature that visually bisects the hull.</sentence>
<sentence>Along this ridge, smaller, protruding sensor arrays are strategically placed, their forms echoing the ship's angularity.</sentence>
<sentence>Wing-like structures extend from mid-ship, their surfaces marked by a series of parallel, linear cuts.</sentence>
<sentence>The overall impression is one of controlled power and purposeful, almost industrial, beauty.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the shape of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship boasts a sleek, elongated hull, reminiscent of a diving dolphin.</sentence>
<sentence>Its bow tapers to a fine point, designed to cleave through the water with minimal resistance.</sentence>
<sentence>Rising from the hull are graceful, sweeping lines that suggest speed and power.</sentence>
<sentence>The deck is relatively flat and expansive, offering ample space for its intended purpose.</sentence>
<sentence>Superstructures are integrated smoothly, avoiding abrupt or boxy protrusions.</sentence>
<sentence>There's a distinct absence of sharp, angular edges, favoring a more fluid and organic form.</sentence>
<sentence>The stern, while wider than the bow, also maintains a refined curve, contributing to its hydro-dynamic profile.</sentence>
<sentence>From above, the ship's silhouette might resemble a stretched teardrop, wider at the rear.</sentence>
<sentence>Its overall shape speaks to efficiency and a purposeful design, prioritizing movement through its medium.</sentence>
<sentence>There is a subtle elegance in its proportions, balancing muscularity with a refined aesthetic.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the what the truck looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck is a vibrant, almost iridescent, shade of metallic blue.</sentence>
<sentence>Its chassis sits high off the ground, hinting at its rugged capabilities.</sentence>
<sentence>Prominent, aggressive-looking tires with deep tread wrap around large, black alloy wheels.</sentence>
<sentence>A substantial chrome grille dominates the front, featuring horizontal bars and a bold emblem.</sentence>
<sentence>Large, circular headlights are set back into the front fenders, giving it a determined gaze.</sentence>
<sentence>The body panels are sharp and angular, reflecting a modern, muscular design language.</sentence>
<sentence>A sturdy, reinforced bumper extends across the front, equipped with tow hooks.</sentence>
<sentence>The side mirrors are oversized and robust, designed for maximum visibility.</sentence>
<sentence>A subtle, raised character line runs along the length of the truck's doors, adding visual dynamism.</sentence>
<sentence>The overall impression is one of power, resilience, and a readiness for adventure.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the appearance of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck possessed a rugged, utilitarian design built for work rather than show.</sentence>
<sentence>Its chassis was painted a deep, practical navy blue, showing signs of minor wear and tear.</sentence>
<sentence>Prominently featured was a large, chrome-plated grille that gave the front end a sturdy, determined look.</sentence>
<sentence>Two round, bright headlights were set into the fenders, casting a powerful beam.</sentence>
<sentence>The tires were thick and knobby, designed to grip any terrain with unwavering confidence.</sentence>
<sentence>A long, flatbed cargo area dominated the rear, its metal surface scratched and weathered from countless loads.</sentence>
<sentence>Tall, rectangular taillights in a classic red hue were mounted on the back corners.</sentence>
<sentence>Side mirrors, large and functional, extended outwards, offering a clear view of the surroundings.</sentence>
<sentence>The truck's body panels were solid and unadorned, lacking any flashy trim or unnecessary embellishments.</sentence>
<sentence>Overall, it exuded an aura of dependable strength and no-nonsense capability.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the color of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck gleamed under the afternoon sun, its paint a deep, rich forest green.</sentence>
<sentence>This wasn't a flat, dull green, but one that held a subtle metallic flake, catching the light in shimmering waves.</sentence>
<sentence>It had the complex hue of moss after a spring rain, vibrant and alive.</sentence>
<sentence>In the shadows, the color deepened further, almost to an emerald obscurity.</sentence>
<sentence>Occasionally, where the light hit it just right, hints of teal seemed to emerge from the verdant base.</sentence>
<sentence>The paint appeared smooth and lustrous, reflecting the passing clouds like a polished gem.</sentence>
<sentence>It was a color that evoked a sense of nature, of the outdoors, and a quiet strength.</sentence>
<sentence>Unlike brighter greens, this shade possessed a sophisticated and grounded quality.</sentence>
<sentence>The way the sunlight played across its surfaces made it seem almost liquid, constantly shifting and evolving.</sentence>
<sentence>Overall, the truck's color was a captivating and sophisticated shade of deep, natural green.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the pattern of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dominant pattern on the truck is a bold, repeating diagonal stripe.</sentence>
<sentence>These stripes are thick and are positioned at a consistent angle across the vehicle.</sentence>
<sentence>The stripes alternate between two distinct colors, creating a strong visual rhythm.</sentence>
<sentence>One color is a vibrant, eye-catching red, while the other is a crisp, clean white.</sentence>
<sentence>The red stripes appear to be slightly wider than the white ones, adding subtle variation.</sentence>
<sentence>The pattern extends across the entire visible surface of the truck, from the front bumper to the rear.</sentence>
<sentence>There are no breaks or interruptions in the diagonal stripe sequence, emphasizing its continuity.</sentence>
<sentence>The edges of the stripes are sharp and well-defined, suggesting a professional application.</sentence>
<sentence>This graphic element creates a sense of speed and dynamism for the truck.</sentence>
<sentence>The overall impression is one of modern, energetic design.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the shape of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck boasts a robust and utilitarian form, built for heavy-duty tasks.</sentence>
<sentence>Its dominant feature is the large, rectangular cargo bed, designed to haul substantial loads.</sentence>
<sentence>The front of the truck is characterized by a prominent grille, often chrome or black, signaling its power.</sentence>
<sentence>A sturdy, angular cab houses the driver and passengers, typically with a boxy silhouette.</sentence>
<sentence>Beneath the cab, a strong chassis and suspension system are visibly integrated, hinting at its load-bearing capabilities.</sentence>
<sentence>The wheels are large and robust, often with thick tires suited for rough terrain or heavy burdens.</sentence>
<sentence>Its overall shape is defined by sharp lines and flat surfaces, prioritizing function over aerodynamic curves.</sentence>
<sentence>The rear of the truck tapers slightly to accommodate the tailgate of the cargo bed.</sentence>
<sentence>Headlights are typically set into the front fascia, appearing functional and robust.</sentence>
<sentence>The truck's silhouette is unmistakably that of a workhorse, conveying a sense of solid construction and capability.</sentence>"
