dataset,class_name,prompt,content
CIFAR10,dog,"Use 10 sentences to describe the the color of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog's coat was a symphony of earthy tones.</sentence>
<sentence>Deep, rich chocolate brown formed the base color, like freshly tilled soil.</sentence>
<sentence>Interspersed were streaks of lighter, caramel-colored fur, adding warmth and depth.</sentence>
<sentence>Around its muzzle, a dusting of salt-and-pepper grey gave it a distinguished, wise appearance.</sentence>
<sentence>The tips of its ears held a darker, almost black hue, creating a striking contrast.</sentence>
<sentence>In bright sunlight, hints of auburn could be seen shimmering through its fur, like hidden embers.</sentence>
<sentence>Its chest was a lighter shade, approaching a creamy beige, softening its overall profile.</sentence>
<sentence>The fur on its legs transitioned from the darker brown to a lighter, more muted shade as it neared its paws.</sentence>
<sentence>Even its tail displayed a gradient effect, darker at the base and fading to a lighter brown at the tip.</sentence>
<sentence>Altogether, the dog's coloration was a beautiful mosaic of natural, warm browns and subtle grey undertones.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the the pattern of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog's coat is a tapestry of rich browns and creamy whites.</sentence>
<sentence>Broad patches of dark chocolate brown dominate its back and sides, creating a strong visual presence.</sentence>
<sentence>These darker areas are punctuated by irregular splotches of soft, creamy white, particularly on its chest and legs.</sentence>
<sentence>The white markings often have a slightly blurred edge, as if naturally blended into the brown.</sentence>
<sentence>A distinctive white blaze runs up the center of its forehead, widening slightly as it ascends.</sentence>
<sentence>Its underbelly and the tips of its paws are a pale, almost bone-white color.</sentence>
<sentence>The brown markings are not uniform but vary in intensity, with some areas appearing a lighter tan.</sentence>
<sentence>On its tail, the brown and white blend in alternating bands.</sentence>
<sentence>The pattern is reminiscent of a dappled or brindle effect, but with clear, distinct shapes.</sentence>
<sentence>Overall, the combination creates a striking and somewhat rugged, yet endearing, appearance.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the the shape of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog possesses a sturdy, muscular build, hinting at agility and strength.</sentence>
<sentence>Its body is elongated, giving it a sleek and athletic silhouette.</sentence>
<sentence>The chest is deep and broad, suggesting good lung capacity.</sentence>
<sentence>Its legs are well-proportioned and powerful, capable of covering ground efficiently.</sentence>
<sentence>A long, expressive tail tapers to a fine point, often carried with a joyful curve.</sentence>
<sentence>The head is wedge-shaped, with a defined stop between the eyes and the muzzle.</sentence>
<sentence>Ears are typically triangular and set high, framing the face with alertness.</sentence>
<sentence>The muzzle is of moderate length, neither too short nor excessively long.</sentence>
<sentence>Its overall physique is balanced, with no exaggeration in any particular feature.</sentence>
<sentence>This canine form is a testament to functional design, built for endurance and activity.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the what the frog looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog possesses smooth, moist skin that glistens under the light.</sentence>
<sentence>Its body is a vibrant emerald green, dappled with irregular dark spots.</sentence>
<sentence>Large, prominent eyes, a rich golden hue, bulge from the sides of its head.</sentence>
<sentence>These eyes are outlined by thin, black lids that can blink independently.</sentence>
<sentence>A wide, gaping mouth stretches across its face, hinting at its predatory nature.</sentence>
<sentence>Its limbs are slender and powerful, with long, webbed toes designed for swimming and leaping.</sentence>
<sentence>The hind legs are particularly muscular, enabling it to propel itself great distances.</sentence>
<sentence>A small, triangular head tapers down to a slender neck, connecting to its rounded torso.</sentence>
<sentence>The underside of the frog is a lighter, creamy white, contrasting with its colorful back.</sentence>
<sentence>Tiny, almost invisible nostrils sit just above its mouth, constantly sensing the air.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the appearance of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog's skin was a vibrant, emerald green, flecked with darker moss-like patches.</sentence>
<sentence>Its large, protruding eyes, a striking golden hue, seemed to survey its surroundings with intense curiosity.</sentence>
<sentence>A sleek, streamlined body allowed for effortless movement, both on land and in water.</sentence>
<sentence>Its limbs were long and powerful, ending in webbed feet that promised swift propulsion.</sentence>
<sentence>Fine, almost imperceptible wrinkles crisscrossed its back, suggesting a life lived out in the damp and the sun.</sentence>
<sentence>A tiny, almost invisible slit marked its nostril, poised to detect the slightest scent of prey.</sentence>
<sentence>Its underbelly was a pale, creamy color, creating a stark contrast with its vivid dorsal side.</sentence>
<sentence>Delicate, thin folds of skin extended from its jawline, capable of expanding to engulf its meals.</sentence>
<sentence>Even in repose, its posture conveyed a coiled readiness, a testament to its agile nature.</sentence>
<sentence>The overall impression was one of sleek, muscular efficiency, a miniature amphibian master of its domain.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the color of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog's skin shimmered with an vibrant emerald hue.</sentence>
<sentence>Patches of mossy green dotted its back, blending seamlessly with its surroundings.</sentence>
<sentence>A lighter, almost chartreuse shade graced its underbelly, offering a subtle contrast.</sentence>
<sentence>Tiny flecks of golden yellow, like scattered sunlight, were sprinkled across its flanks.</sentence>
<sentence>Its eyes were deep, obsidian orbs, providing a striking dark counterpoint to its verdant form.</sentence>
<sentence>When it moved, the light played across its surface, revealing subtle undertones of olive and jade.</sentence>
<sentence>The skin appeared smooth and moist, reflecting the surrounding greenery like a tiny living mirror.</sentence>
<sentence>Occasionally, a hint of turquoise would flash on its limbs, adding an unexpected touch of cool color.</sentence>
<sentence>The overall impression was one of fresh, vital green, evoking images of lush, damp foliage.</sentence>
<sentence>It was a living jewel, perfectly camouflaged within its verdant world.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the pattern of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog's skin displays a striking array of vibrant green hues, forming its base coloration.</sentence>
<sentence>Scattered across its back and limbs are irregular, dark brown spots, providing a stark contrast.</sentence>
<sentence>These spots vary in size, with some being small and granular, while others are larger and more amorphous.</sentence>
<sentence>A thin, unbroken line of a lighter, almost yellowish-green runs along the ridge of its spine.</sentence>
<sentence>This dorsal stripe acts as a clear demarcation, separating the darker top side from its lighter underside.</sentence>
<sentence>The frog's belly is a pale, creamy white, devoid of any prominent markings.</sentence>
<sentence>Its legs, both front and back, exhibit a similar pattern of green with interspersed brown blotches.</sentence>
<sentence>Subtle, almost imperceptible speckling of darker dots can be observed on the edges of its toes.</sentence>
<sentence>The overall impression is one of camouflage, with the coloration and pattern designed to blend in with leafy, natural environments.</sentence>
<sentence>This intricate pattern suggests an adaptation for both predator avoidance and potentially for attracting mates.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the shape of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog possesses a compact, stocky body, built for powerful leaps.</sentence>
<sentence>Its head is broad and flattened, seamlessly merging with its torso.</sentence>
<sentence>Large, bulbous eyes bulge prominently from the sides of its head, providing a wide field of vision.</sentence>
<sentence>A wide, gaping mouth stretches across its face, often appearing to hold a perpetual smile.</sentence>
<sentence>Its limbs are muscular and well-developed, with the hind legs being significantly longer and more robust than the forelimbs.</sentence>
<sentence>The hind feet are webbed, a crucial adaptation for swimming and navigating aquatic environments.</sentence>
<sentence>The forelimbs are shorter and serve for support and grasping prey.</sentence>
<sentence>A short, stout trunk connects the head and limbs, lacking a discernible neck.</sentence>
<sentence>Smooth, moist skin often drapes loosely over its form, contributing to its somewhat rounded silhouette.</sentence>
<sentence>Overall, the frog's shape is a testament to its amphibious lifestyle, optimized for both terrestrial movement and aquatic prowess.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the what the horse looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse stood tall and magnificent, its powerful frame suggesting both grace and strength.</sentence>
<sentence>Its coat shimmered with a deep, rich chestnut hue, catching the sunlight with a polished luster.</sentence>
<sentence>A long, flowing mane cascaded down its neck, a silken waterfall of dark brown strands.</sentence>
<sentence>Its tail, equally abundant, swished gently with each shift of its weight, a plume of dark hair.</sentence>
<sentence>Intelligent eyes, large and dark, surveyed its surroundings with a calm and watchful demeanor.</sentence>
<sentence>Well-defined muscles rippled beneath its skin, hinting at the speed and agility it possessed.</sentence>
<sentence>Its sturdy legs, ending in neatly trimmed hooves, were planted firmly on the ground.</sentence>
<sentence>A delicate white blaze extended from its forehead down its nose, adding a touch of distinctive charm.</sentence>
<sentence>The arch of its neck was elegant, leading to a noble head with finely chiseled features.</sentence>
<sentence>Overall, the horse presented an image of refined beauty and untamed spirit.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the appearance of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The mare possessed a coat of sleek, midnight black, catching the light with a subtle, almost velvety sheen.</sentence>
<sentence>Her mane and tail flowed like dark silk, thick and abundant, reaching nearly to her knees.</sentence>
<sentence>A single, bold white blaze ran from her forehead down her nose, a striking contrast to her dark face.</sentence>
<sentence>Her eyes were large and intelligent, a deep, expressive brown that seemed to hold a knowing spark.</sentence>
<sentence>A fine, delicate muzzle with sensitive whiskers suggested an approachable and gentle nature.</sentence>
<sentence>Her ears were pricked forward attentively, small and elegantly shaped, constantly swiveling to catch every sound.</sentence>
<sentence>Her build was powerful yet refined, with broad shoulders and a deep chest hinting at athletic prowess.</sentence>
<sentence>Long, lean legs ended in impeccably formed hooves, a testament to her strength and grace.</sentence>
<sentence>A graceful arch to her neck gave her an air of proud nobility as she moved.</sentence>
<sentence>Her overall presence was one of quiet strength and undeniable beauty, a striking silhouette against the pasture.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the color of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse's coat shimmered with the deep, rich hue of roasted coffee beans.</sentence>
<sentence>Under the midday sun, its mane and tail caught the light like polished obsidian.</sentence>
<sentence>There were subtle undertones of dark chocolate, adding depth to its overall coloration.</sentence>
<sentence>The sleekness of its fur emphasized the darkness, creating a velvety appearance.</sentence>
<sentence>Even in shadow, the color remained, a profound and unwavering shade of black.</sentence>
<sentence>It wasn't a flat black, but one with an inherent luminosity, hinting at hidden warmth.</sentence>
<sentence>A closer inspection revealed tiny, almost iridescent flecks within the dark strands.</sentence>
<sentence>This darkness was not somber, but rather regal and striking, commanding attention.</sentence>
<sentence>The contrast of its pure white markings against this deep coloration was stark and beautiful.</sentence>
<sentence>It was a horse draped in the elegance of the midnight sky, a truly magnificent sight.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the pattern of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse's coat is a rich, deep chestnut brown, providing a warm and earthy base.</sentence>
<sentence>Scattered across its flanks and back are small, irregular dapples of a lighter, almost golden hue.</sentence>
<sentence>These dapples vary in size and intensity, creating a dappled effect that breaks up the solid color.</sentence>
<sentence>A distinctive blaze of pure white runs from its forehead down to its nose, a sharp contrast to the darker coat.</sentence>
<sentence>Its legs are also a striking feature, with three of them sporting white socks that extend to just below the knee.</sentence>
<sentence>The fourth leg, however, remains a solid chestnut, creating a subtle asymmetry.</sentence>
<sentence>The mane and tail are the same rich chestnut as the body, thick and flowing.</sentence>
<sentence>Occasional strands of lighter, almost flaxen hair are woven into the darker mane, adding a touch of subtle variation.</sentence>
<sentence>The overall pattern is one of classic beauty, with the dappling adding a touch of wildness and the blaze and socks providing clear points of interest.</sentence>
<sentence>This combination of chestnut, dapples, blaze, and socks creates a visually appealing and memorable equine appearance.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the shape of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse possesses a powerful and athletic physique.</sentence>
<sentence>Its body is long and deep, providing ample space for strong muscles.</sentence>
<sentence>The topline, from the crest of the neck to the tail, is generally level and muscular.</sentence>
<sentence>The neck is often arched and well-muscled, flowing smoothly into the shoulders.</sentence>
<sentence>Shoulders are typically well-sloped, allowing for freedom of movement.</sentence>
<sentence>The barrel of the horse is rounded, contributing to its capacity and appearance.</sentence>
<sentence>The hindquarters are broad and muscular, particularly the quarters and stifles, indicating powerful propulsion.</sentence>
<sentence>Legs are straight and set well apart, showing good bone structure and conformation.</sentence>
<sentence>The head is often refined and expressive, with intelligent eyes and well-defined features.</sentence>
<sentence>Overall, the horse's shape conveys a sense of strength, grace, and balanced athleticism.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the what the ship looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The vessel was a behemoth of weathered steel, its hull scarred by countless voyages.</sentence>
<sentence>A towering superstructure rose from its deck, a labyrinth of decks and walkways.</sentence>
<sentence>Massive, cylindrical smokestacks stood sentinel, their surfaces stained with the grime of coal smoke.</sentence>
<sentence>The bow was a sharp, formidable prow, designed to cleave through any ocean swell.</sentence>
<sentence>Numerous cranes and cargo booms were slung across the deck, hinting at its purpose as a workhorse of trade.</sentence>
<sentence>A dense network of railings and stanchions ran along every exposed edge, a testament to safety protocols.</sentence>
<sentence>Small, boxy cabins punctuated the upper decks, offering glimpses of cramped living quarters.</sentence>
<sentence>The lifeboats, painted a stark orange, hung precariously from their davits, ready for emergencies.</end>
<sentence>Navigation equipment, including radar dishes and communication antennas, bristled from the bridge.</sentence>
<sentence>Overall, the ship presented an image of rugged functionality, a testament to enduring maritime engineering.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the appearance of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The vessel was a majestic sight, its hull a deep, burnished bronze that gleamed under the sunlight.</sentence>
<sentence>Towering masts, impossibly tall, pierced the sky, their canvas sails a pristine white, catching the wind with an eager embrace.</sentence>
<sentence>Intricate carvings adorned the ship's stern, depicting mythical sea creatures in exquisite detail.</sentence>
<sentence>A formidable array of cannons lined the gunwales, promising a fierce defense if challenged.</sentence>
<sentence>The deck, meticulously maintained, was a polished expanse of dark, weathered wood.</sentence>
<sentence>A crimson and gold ensign, emblazoned with an unknown crest, fluttered proudly from the mainmast.</sentence>
<sentence>Sharp, elegant lines defined its silhouette, suggesting both speed and a graceful movement through the waves.</sentence>
<sentence>Small, numerous portholes dotted the lower decks, hinting at the bustling activity within.</sentence>
<sentence>The bowsprit jutted out aggressively, a sharp spear pointing towards the horizon.</sentence>
<sentence>Overall, it presented an image of power, refinement, and an unwavering readiness for adventure.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the color of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship's hull shimmered with a deep, oceanic blue, a color that seemed to absorb the surrounding water.</sentence>
<sentence>It wasn't a bright, vibrant blue, but rather a rich, almost bruised indigo, hinting at hidden depths.</sentence>
<sentence>In the sunlight, subtle streaks of teal and aquamarine danced across its surface, like sunlight splintering through the waves.</sentence>
<sentence>As dusk approached, the blue deepened, transforming into a velvety midnight hue that melded with the twilight sky.</sentence>
<sentence>The salt spray, perpetually kissing its sides, added a faint, almost iridescent sheen, catching the light in fleeting moments.</sentence>
<sentence>This was a color that spoke of long voyages and the vast, untamed expanse of the sea.</sentence>
<sentence>There were no garish markings, no bright adornments; just the pure, unadulterated color of the sea itself.</sentence>
<sentence>The blue was so profound it almost felt like a living entity, breathing in unison with the ocean's rhythm.</sentence>
<sentence>Against the stark white of the sails, the deep azure of the hull created a striking and harmonious contrast.</sentence>
<sentence>It was a resolute, powerful color, befitting a vessel designed to conquer the vast blue world.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the pattern of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship's pattern began with a stark, geometric hull, its lines clean and purposeful.</sentence>
<sentence>Across the main deck, a repeating motif of interlocking hexagonal plates suggested advanced construction.</sentence>
<sentence>Port and starboard flanks featured a series of parallel, angled stripes that progressively widened towards the stern.</sentence>
<sentence>The upper superstructure embraced a more organic, sweeping curve, contrasting with the lower structure.</sentence>
<sentence>A subtle gradient of color flowed along the hull, shifting from a deep navy at the bow to a shimmering silver at the stern.</sentence>
<sentence>On the bridge, a constellation of illuminated symbols pulsed in a regular, hypnotic rhythm.</sentence>
<sentence>The engine nacelles were adorned with a swirling vortex pattern, hinting at immense power.</sentence>
<sentence>Along the communications array, a series of antenna dishes displayed a radial arrangement.</sentence>
<sentence>The gangways and access points were marked by inset, glowing lines forming a simple grid.</sentence>
<sentence>Overall, the ship's pattern was a sophisticated blend of sharp functionality and elegant, eye-catching design.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the shape of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship possessed a long, sleek hull that tapered elegantly towards a sharp, pointed bow.</sentence>
<sentence>Its silhouette was characterized by a low profile, suggesting a vessel designed for speed and stealth.</sentence>
<sentence>Rising from the deck were a series of tiered structures, each receding slightly from the one below.</sentence>
<sentence>Numerous angular protrusions and panels adorned its metallic surface, hinting at advanced technology.</sentence>
<sentence>A prominent, wide bridge section dominated a significant portion of the forward deck, offering panoramic views.</sentence>
<sentence>Integrated into the hull were sleek, wing-like stabilizers that extended outwards.</sentence>
<sentence>The stern featured a broad, flat expanse, likely housing powerful propulsion systems.</sentence>
<sentence>Subtle curves softened the otherwise sharp lines, contributing to a sense of aerodynamic efficiency.</sentence>
<sentence>Beneath the main hull, a secondary, wider keel-like structure provided additional stability and housing.</sentence>
<sentence>Overall, the ship presented a formidable yet graceful form, combining aggressive angles with a refined, streamlined elegance.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the what the truck looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck is a rugged, forest green pickup, its paint weathered from years of service.</sentence>
<sentence>Its body is boxy and utilitarian, designed for function over form.</sentence>
<sentence>A prominent chrome grill, slightly dented, sits at the front, framing a pair of round, classic headlights.</sentence>
<sentence>The tires are large and knobby, suggesting a readiness for off-road adventures.</sentence>
<sentence>A long, spacious bed stretches out behind the cab, its metal floor showing faint scuff marks.</sentence>
<sentence>Its side mirrors are sturdy and functional, reflecting the surrounding landscape.</sentence>
<sentence>The doors possess simple, robust handles, hinting at straightforward operation.</sentence>
<sentence>A subtle rust patina freckles the wheel wells and the lower edges of the doors.</sentence>
<sentence>The windshield is wide, offering an expansive view of the road ahead.</sentence>
<sentence>Overall, it projects an image of dependable strength and practical capability.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the appearance of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck gleamed under the midday sun, its paint a deep, lustrous midnight blue.</sentence>
<sentence>Its imposing grille, crafted from polished chrome, rose like a metallic jaw.</sentence>
<sentence>Large, round headlights, like watchful eyes, were set within the chrome frame.</sentence>
<sentence>The tires were massive, their rugged tread promising an unyielding grip on any terrain.</sentence>
<sentence>A sturdy, rectangular bed, painted a practical matte black, was ready to haul its load.</sentence>
<sentence>Chrome accents adorned the side mirrors, reflecting the surrounding sky.</sentence>
<sentence>The cab's windows were tinted, offering a hint of privacy to its occupants.</sentence>
<sentence>A subtle lift kit gave the truck an aggressive, commanding stance.</sentence>
<sentence>Small, integrated fog lights were tucked neatly beneath the main headlights.</sentence>
<sentence>The overall impression was one of power, durability, and rugged sophistication.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the color of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck gleamed with a shade of deep, midnight blue.</sentence>
<sentence>It wasn't a vibrant or electric blue, but a more subdued, sophisticated hue.</sentence>
<sentence>Under the harsh midday sun, the paint revealed subtle hints of purple undertones.</sentence>
<sentence>In the shade, the color deepened, almost appearing black at first glance.</sentence>
<sentence>No two angles seemed to present the exact same shade, creating a captivating play of light and shadow.</sentence>
<sentence>The paint was flawlessly applied, reflecting the sky like a still, dark lake surface.</sentence>
<sentence>It exuded an aura of understated power and quiet confidence.</sentence>
<sentence>There were no flashy metallic flakes, just a rich, uniform depth to its color.</sentence>
<sentence>This particular blue felt timeless, a classic choice that never goes out of style.</sentence>
<sentence>It was the kind of color that invited a second look, a color that whispered rather than shouted.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the pattern of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck's primary color is a deep, glossy black.</sentence>
<sentence>Across the sides, a bold, fiery red flame graphic erupts.</sentence>
<sentence>These flames start thin and wispy at the front, growing larger and more intense towards the rear.</sentence>
<sentence>A subtle silver pinstripe outlines the red flames, adding a touch of metallic shimmer.</sentence>
<sentence>On the doors, a stylized chrome emblem featuring a roaring lion is prominently displayed.</sentence>
<sentence>The hood features a matte black racing stripe that runs down its center.</sentence>
<sentence>The truck bed is also black, with a textured, protective coating.</sentence>
<sentence>Tiny, almost imperceptible, silver flecks are mixed into the black paint, creating a subtle sparkle under direct light.</sentence>
<sentence>The rear bumper is a clean, unadorned black, contrasting with the decorative elements elsewhere.</sentence>
<sentence>Overall, the pattern evokes a sense of power and aggressive styling.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the shape of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck possesses a robust, rectangular chassis that forms its fundamental structure.</sentence>
<sentence>Its elongated body is characteristic of a commercial vehicle designed for hauling goods.</sentence>
<sentence>A prominent, boxy cargo bed dominates the rear portion, suggesting significant carrying capacity.</sentence>
<sentence>The front of the truck features a distinctly shaped cabin, often with a rounded or slightly angled front end.</sentence>
<sentence>Large, circular wheels are positioned at its base, providing stability and mobility.</sentence>
<sentence>The tires are wide and substantial, hinting at its ability to handle heavy loads and varied terrain.</sentence>
<sentence>Above the cargo bed, a towering cab rises, housing the driver and controls.</sentence>
<sentence>Distinctive fenders curve over the wheels, adding a functional and stylistic element.</sentence>
<sentence>The overall silhouette is one of power and practicality, a utilitarian design optimized for transport.</sentence>
<sentence>Sharp, angular lines are often present in the body panels, contributing to its sturdy appearance.</sentence>"
