dataset,class_name,prompt,content
CIFAR10,dog,"Use 10 sentences to describe the the color of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog's coat shimmered with a rich, velvety black.</sentence>
<sentence>Deep ebony hues dominated its fur, almost absorbing the light.</sentence>
<sentence>In the sunlight, faint hints of deep mahogany could be glimpsed.</sentence>
<sentence>Its fur was uniformly dark, without any patches of lighter color.</sentence>
<sentence>The black was not a dull shade, but possessed a lustrous sheen.</sentence>
<sentence>Against its dark fur, its bright, intelligent eyes stood out like polished obsidian.</sentence>
<sentence>The tips of its ears were a slightly softer, charcoal black.</sentence>
<sentence>Its paws presented a continuation of this deep, inky shade.</sentence>
<sentence>Shadows played across its body, accentuating the depth of its dark coloration.</sentence>
<sentence>This striking black fur gave the dog an air of elegant mystery.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the the pattern of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog's coat showcases a striking combination of black and white.</sentence>
<sentence>Large, irregular patches of black dominate the back and sides.</sentence>
<sentence>These black areas are interspersed with bright white sections, particularly on the chest and legs.</sentence>
<sentence>A distinct white blaze runs down the length of its muzzle, creating a charming contrast.</sentence>
<sentence>The tail is primarily black with a notable white tip, a common characteristic in piebald patterns.</sentence>
<sentence>White socks are present on all four paws, extending upwards to varying heights.</sentence>
<sentence>The ears are predominantly black, adding to the bold contrast of its coloration.</sentence>
<sentence>Subtle flecks of white can be found within some of the larger black patches, suggesting a dappled effect.</sentence>
<sentence>The overall impression is one of a well-defined, almost abstract pattern.</sentence>
<sentence>No two markings appear exactly the same, giving the dog a unique and memorable appearance.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the the shape of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog possesses a body that is both sturdy and muscular, suggesting a breed built for endurance.</sentence>
<sentence>Its back slopes gently from broad shoulders down to a well-tucked waist.</sentence>
<sentence>The chest is deep and well-sprung, providing ample room for its strong heart and lungs.</sentence>
<sentence>Its legs are straight and strong, with well-defined muscles that are evident even at rest.</sentence>
<sentence>The paws are compact and rounded, appearing well-suited for various terrains.</sentence>
<sentence>The tail, depending on the specific breed, might be carried high and plume-like or be a more understated, wagging appendage.</sentence>
<sentence>Its neck is of moderate length, powerfully built to support its head.</sentence>
<sentence>The head itself is often described as well-proportioned, with a distinct muzzle and strong jawline.</sentence>
<sentence>Ears can vary dramatically, from erect and pointed to floppy and pendulous, contributing to its overall profile.</sentence>
<sentence>Overall, the dog's shape speaks of a balanced, athletic, and characterful build designed for activity and companionship.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the what the frog looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog possesses smooth, moist skin that glistens under the light.</sentence>
<sentence>Its body is typically compact and muscular, built for leaping.</sentence>
<sentence>Large, bulging eyes dominate its head, often offering a wide field of vision.</sentence>
<sentence>These eyes can be various shades, from golden to deep black, sometimes with intricate patterns.</sentence>
<sentence>Its mouth is wide, a characteristic feature perfect for catching insects.</sentence>
<sentence>Strong, webbed hind legs are its primary mode of locomotion, providing power for jumps and swimming.</sentence>
<sentence>Front legs are shorter and often used for balance or to prop itself up.</sentence>
<sentence>The frog's color can vary immensely, from vibrant greens and browns to more muted or even brightly patterned hues.</sentence>
<sentence>Its skin texture might also differ, sometimes appearing bumpy or slightly granular.</sentence>
<sentence>Overall, the frog presents an agile and adaptable form, perfectly suited to its amphibious lifestyle.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the appearance of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The tree frog possessed a vibrant emerald green skin that shimmered in the dappled sunlight.</sentence>
<sentence>Its large, golden eyes, rimmed with black, seemed to absorb the surrounding light.</sentence>
<sentence>Delicate, webbed toes, tipped with sticky pads, hinted at its arboreal lifestyle.</sentence>
<sentence>A slender, elongated body allowed for swift and agile movements through its leafy habitat.</sentence>
<sentence>Its skin appeared smooth and slightly moist, reflecting a healthy and hydrated condition.</sentence>
<sentence>A subtle, lighter green patterned the underside of its body.</sentence>
<sentence>Its slender legs were well-suited for leaping long distances from branch to branch.</sentence>
<sentence>A small, pointed snout gave its face a perpetually curious expression.</sentence>
<sentence>The frog's body was lean and athletic, built for efficiency and speed.</sentence>
<sentence>Its overall appearance was one of delicate beauty and perfectly adapted camouflage.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the color of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog's skin shimmered with an emerald luminescence.</sentence>
<sentence>Its back was a vibrant, lush green, reminiscent of a sun-drenched meadow.</sentence>
<sentence>Flecks of a darker, almost forest green dotted its flanks, adding depth to its coloration.</sentence>
<sentence>Beneath its belly, a softer, paler jade hue emerged.</sentence>
<sentence>Tiny, almost imperceptible golden specks seemed to be scattered across its textured surface.</sentence>
<sentence>When light caught it just right, a subtle hint of chartreuse would gleam around its limbs.</sentence>
<sentence>The green was not uniform, exhibiting subtle variations that hinted at its wild, natural environment.</sentence>
<sentence>There were no artificial or unnatural tones; it was a pure, organic green.</sentence>
<sentence>This verdant coloration provided excellent camouflage amongst the foliage it inhabited.</sentence>
<sentence>It was a living jewel, radiating the essence of spring and new growth.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the pattern of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog's skin displays a mesmerizing mosaic of earthy greens and browns.</sentence>
<sentence>Irregularly shaped darker splotches, almost like ink blots, are scattered across its dorsum.</sentence>
<sentence>These splotches vary in size, some being small and delicate, while others are bolder and more expansive.</sentence>
<sentence>A subtle striping, often lighter in color, can be observed running lengthwise along its back.</sentence>
<sentence>The transition between the green and brown hues is not sharp but rather a soft, blended gradient.</sentence>
<sentence>These colors and patterns serve as excellent camouflage against the dappled light of its natural habitat.</sentence>
<sentence>Its legs are adorned with similar markings, though often more elongated and defined.</sentence>
<sentence>The underside of the frog tends to be a lighter, more uniform shade, providing a stark contrast.</sentence>
<sentence>Tiny specks of yellow or gold sometimes glint within the darker splotches, adding a touch of subtle sparkle.</sentence>
<sentence>Overall, the frog's pattern is a testament to the adaptive artistry of nature, providing both beauty and survival.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the shape of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>Frogs possess a typically rounded and squat body shape, designed for both agility and stability.</sentence>
<sentence>Their heads are broad and flattened, merging smoothly into their bodies with no distinct neck.</sentence>
<sentence>Large, prominent eyes bulge from the top of their heads, providing a wide field of vision.</sentence>
<sentence>Their mouths are exceptionally wide, a gaping maw perfect for capturing prey.</sentence>
<sentence>The front limbs are shorter and more slender than the powerful hind legs.</sentence>
<sentence>Muscular hind legs are elongated and bent, adapted for powerful leaps and swimming.</sentence>
<sentence>Webbed feet, especially on the hind limbs, increase surface area for efficient propulsion in water.</sentence>
<sentence>Their skin is generally smooth and moist, contributing to their streamlined form.</sentence>
<sentence>Some species exhibit a more flattened or elongated body, adapting to specific environments.</sentence>
<sentence>Overall, the frog's shape is a testament to its amphibious lifestyle, balancing terrestrial movement with aquatic prowess.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the what the horse looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse possessed a sleek, muscular build, suggesting both power and agility.</sentence>
<sentence>Its coat was a rich, deep bay, gleaming with a healthy sheen under the sunlight.</sentence>
<sentence>A pair of large, expressive dark eyes were set within its broad forehead, hinting at a gentle disposition.</sentence>
<sentence>Its mane, a thick cascade of black hair, tumbled down its neck, often catching the breeze.</sentence>
<sentence>The tail was long and flowing, a matching shade of dark, luxurious silk that swished with every movement.</sentence>
<sentence>Long, elegant legs tapered down to strong, well-defined hooves, ready for any terrain.</sentence>
<sentence>A noble head, with refined features and alert ears, turned to take in its surroundings.</sentence>
<sentence>The curve of its powerful neck was accentuated by the way its muscles rippled beneath its skin.</sentence>
<sentence>A white star, a distinct marking, graced its forehead, adding a touch of unique beauty.</sentence>
<sentence>Even at rest, there was an undeniable presence about the animal, a quiet dignity in its form.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the appearance of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse possessed a coat of the deepest, almost raven black, gleaming with a subtle sheen under the sun.</sentence>
<sentence>Its build was powerful and athletic, with well-defined muscles rippling beneath its dark hide.</sentence>
<sentence>A long, flowing mane, also the color of midnight, cascaded down its neck, often catching the wind.</sentence>
<sentence>Its tail was similarly luxurious, a thick plume that swished rhythmically as it moved.</sentence>
<sentence>The head was noble and finely chiseled, with intelligent eyes that held a deep, knowing gaze.</sentence>
<sentence>Long, graceful ears twitched expressively, picking up the slightest sounds.</sentence>
<sentence>Its legs were long and sturdy, ending in hooves that were uniformly dark and well-shod.</sentence>
<sentence>A subtle white blaze, like a streak of moonlight, ran down its forehead, providing a striking contrast to its dark face.</sentence>
<sentence>The overall impression was one of elegance and strength, a creature built for both speed and endurance.</sentence>
<sentence>Its glossy coat and refined features spoke of both its wild spirit and its inherent nobility.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the color of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse was a deep, rich chestnut, the color of polished mahogany.</sentence>
<sentence>Sunlight caught its coat, revealing burnished copper highlights along its powerful muscles.</sentence>
<sentence>Its mane and tail were a darker shade, almost a blackish-brown, adding a striking contrast.</sentence>
<sentence>In the dappled shade, its coat took on a more muted, warm earth tone.</sentence>
<sentence>There were subtle variations, hints of gold woven through the deeper red-browns.</sentence>
<sentence>The color was not uniform, but flowed with a natural, organic beauty.</sentence>
<sentence>It possessed a velvety richness, smooth and inviting to the touch.</sentence>
<sentence>The horse's legs were slightly lighter, a softer ruddy hue extending down to its hooves.</sentence>
<sentence>Overall, its color evoked a sense of warmth, strength, and an undeniable natural splendor.</sentence>
<sentence>It was a color that spoke of fertile fields and the robust energy of the earth itself.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the pattern of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse's coat is a rich, deep bay color, reminiscent of polished mahogany.</sentence>
<sentence>Across its flanks and back, a scattering of small, dark dapples creates a subtly dappled effect.</sentence>
<sentence>These dapples are not uniform, appearing in varying sizes and densities.</sentence>
<sentence>A distinct white blaze runs down the center of its face, widening as it reaches its muzzle.</sentence>
<sentence>Its legs are a striking contrast, predominantly a creamy white from the knees down.</sentence>
<sentence>However, faint darker stockings can be observed just above the white markings on its hind legs.</sentence>
<sentence>The mane and tail are a beautiful silvery-grey, almost translucent in certain lights.</sentence>
<sentence>These long, flowing hairs catch the sunlight, creating a shimmering halo around its head and hindquarters.</sentence>
<sentence>The overall impression is one of elegance and understated beauty, with the contrasting colors adding depth and character.</sentence>
<sentence>This unique arrangement of color and markings gives the horse a memorable and distinctive appearance.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the shape of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse possesses a powerful and athletic physique, built for both speed and endurance.</sentence>
<sentence>Its body is characterized by strong, well-muscled legs, designed for efficient locomotion.</sentence>
<sentence>A long, arched neck gracefully supports a noble and expressive head.</sentence>
<sentence>The topline, encompassing the back and loin, often exhibits a gentle slope from the wither to the hindquarters.</sentence>
<sentence>Broad shoulders contribute to the horse's powerful stride and ability to carry weight.</sentence>
<sentence>The hindquarters are equally robust, providing the propulsion necessary for galloping and jumping.</sentence>
<sentence>A flowing mane and tail add to the creature's majestic appearance, often framing its elegant form.</sentence>
<sentence>The overall shape is one of harmonious balance, blending strength with agility.</sentence>
<sentence>Its barrel-shaped body offers ample lung capacity for sustained effort.</sentence>
<sentence>From every angle, the horse's form suggests a creature of dynamic movement and enduring spirit.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the what the ship looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship was a majestic sight, its hull a deep, burnished copper that shimmered in the sunlight.</sentence>
<sentence>Towering masts, draped with sails of an indeterminate, weathered grey, reached towards the heavens like skeletal fingers.</sentence>
<sentence>A proud, carved figurehead, a fearsome sea serpent with emerald eyes, guarded the prow.</sentence>
<sentence>Its decks were a network of weathered wood, worn smooth by countless footsteps and the relentless kiss of salt spray.</sentence>
<sentence>Cannons, dark and silent, peeked menacingly from gunports lining the hull.</sentence>
<sentence>Intricate rigging, a complex web of ropes and pulleys, crisscrossed the sky above the deck.</sentence>
<sentence>The stern was adorned with a grand, arched window, likely a captain's cabin, hinting at the comforts within.</sentence>
<sentence>Numerous smaller boats, rowboats and dinghies, were lashed to the sides, ready for deployment.</sentence>
<sentence>A faint scent of tar and aged timber hung in the air, a testament to its maritime heritage.</sentence>
<sentence>This vessel, weathered yet unbroken, exuded an aura of adventure and forgotten voyages.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the appearance of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The vessel was unusually sleek, its hull a seamless expanse of obsidian-like material that seemed to absorb surrounding light.</sentence>
<sentence>Sharp, angular lines dominated its profile, eschewing any hint of traditional nautical curves.</sentence>
<sentence>Along its flanks, subtle, pulsing veins of emerald light traced intricate patterns, imbuing it with an almost organic feel.</sentence>
<sentence>The bridge, a crystalline protrusion, offered a panoramic view, shimmering with internal displays of unknown origin.</sentence>
<sentence>Propulsion units, recessed and almost invisible, hinted at silent, powerful engines.</sentence>
<sentence>No visible masts or traditional sails marred its silhouette; instead, a series of delicate, articulated fins extended from its upper dorsal ridge.</sentence>
<sentence>The overall impression was one of advanced, alien design, both menacing and mesmerizing.</sentence>
<sentence>A single, enormous, eye-like sensor array sat centrally on its prow, swiveling with unnerving deliberation.</sentence>
<sentence>Its surface was utterly devoid of any rust, rivets, or outward signs of wear, suggesting a material far beyond terrestrial comprehension.</sentence>
<sentence>The ship possessed a low, predatory stance, as if perpetually poised to strike or vanish into the void.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the color of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship shimmered with a deep, oceanic blue that evoked the boundless expanse of the sea.</sentence>
<sentence>Streaks of pearlescent white traced the ship's hull, like foam cresting on a wave.</sentence>
<sentence>In the sunlight, the blue deepened to an almost indigo, hinting at unseen depths.</sentence>
<sentence>Where the light caught it, the color seemed to shift, revealing subtle emerald undertones.</sentence>
<sentence>The overall effect was a masterful blend of the sea's own palette, both vibrant and serene.</sentence>
<sentence>Against the sky, the ship's azure hue stood in striking contrast.</sentence>
<sentence>The paint was not a flat color, but possessed a lustrous quality, reflecting the surrounding environment.</sentence>
<sentence>It was a blue that spoke of adventure and the untamed spirit of exploration.</sentence>
<sentence>As the ship moved, the colors seemed to flow and blend, a living tapestry on the water.</sentence>
<sentence>This magnificent blue was more than just a hue; it was the very essence of the vessel's maritime soul.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the pattern of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship's pattern is a striking blend of functional design and nautical heritage.</sentence>
<sentence>Dominantly, the hull exhibits a deep, rich navy blue, evoking the vastness of the ocean itself.</sentence>
<sentence>A sharp, clean white stripe runs horizontally along the waterline, providing a crisp contrast to the darker hull.</sentence>
<sentence>This white stripe is not a uniform band but subtly widens at the bow, adding a sense of forward momentum.</sentence>
<sentence>Above this, the superstructure is painted a pristine white, reflecting the sun and maintaining a bright, airy appearance.</sentence>
<sentence>Subtle accents of polished brass can be seen on railings and some lighting fixtures, adding a touch of classic elegance.</sentence>
<sentence>The deck itself is a warm, stained wood, often teak, offering a contrasting organic texture to the painted surfaces.</sentence>
<sentence>The pattern is punctuated by the ship's name, typically rendered in bold, serif lettering on the stern or bow, often in gold or white.</sentence>
<sentence>Navigational lights, when illuminated, add their own distinct patterns of red, green, and white to the overall visual impression.</sentence>
<sentence>Overall, the pattern suggests a vessel that is both seaworthy and gracefully poised.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the shape of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship presented a sleek, elongated silhouette against the horizon.</sentence>
<sentence>Its hull was a classic V-shape, designed for both speed and stability.</sentence>
<sentence>The bow tapered to a sharp point, cleaving through the waves with elegant precision.</sentence>
<sentence>A prominent superstructure rose midship, housing the bridge and living quarters.</sentence>
<sentence>The deck was broad and uncluttered, hinting at ample space for movement and cargo.</sentence>
<sentence>Twin masts stood tall, their rigging a complex network against the sky, suggesting a sailing vessel.</sentence>
<sentence>The stern curved gently downwards, a graceful termination to its journey's path.</sentence>
<sentence>A single, substantial funnel dominated the aft section of the superstructure, emitting wisps of smoke.</sentence>
<sentence>The overall form spoke of both power and grace, a harmonious blend of utilitarian design and aesthetic appeal.</sentence>
<sentence>It possessed the enduring, timeless shape of a vessel built for the vast expanse of the ocean.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the what the truck looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck is a classic American pickup, boasting a robust and imposing presence.</sentence>
<sentence>Its body is painted a deep, lustrous midnight blue, shimmering under the light.</sentence>
<sentence>A prominent chrome grille, wide and inviting, sits at the front, housing a single, round headlight on each side.</sentence>
<sentence>Large, knobby off-road tires are mounted on polished silver rims, hinting at its adventurous capabilities.</sentence>
<sentence>The extended cab offers ample space, with tinted windows that add a touch of mystery.</sentence>
<sentence>A substantial bed, also painted blue, is lined with a durable black spray-in bedliner.</sentence>
<sentence>Chrome accents adorn the door handles, side mirrors, and a subtle strip along the lower body panels.</sentence>
<sentence>The rear bumper is a heavy-duty chrome unit, integrated seamlessly into the truck's rugged design.</sentence>
<sentence>Distinctive dual exhaust pipes exit discreetly from beneath the rear bumper, promising a satisfying rumble.</sentence>
<sentence>Overall, the truck presents a powerful and stylish combination of vintage appeal and modern muscle.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the appearance of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck gleamed under the afternoon sun, its paint a deep, metallic forest green.</sentence>
<sentence>A sturdy, chrome grille dominated the front, reflecting the sky like a polished mirror.</sentence>
<sentence>Its headlights, wide and rectangular, seemed to peer out with a watchful intensity.</sentence>
<sentence>The body of the truck was robust and muscular, with clean, straight lines suggesting power and dependability.</sentence>
<sentence>Large, knobby tires hinted at its off-road capabilities, their treads deeply etched.</sentence>
<sentence>Distinctive fender flares flared outwards, adding to its rugged and substantial presence.</sentence>
<sentence>A practical, unadorned bed occupied the rear, ready for any task.</sentence>
<sentence>The side mirrors were large and functional, offering a wide, unobstructed view.</sentence>
<sentence>A modest, yet purposeful, exhaust pipe jutted out from the underside, hinting at the engine's latent strength.</sentence>
<sentence>Overall, the truck presented an image of unpretentious strength and unwavering utility.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the color of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck glowed with a deep, rich crimson, a hue that spoke of power and passion.</sentence>
<sentence>It wasn't a bright, flashy red, but a more muted, almost velvety shade that absorbed the light.</sentence>
<sentence>Underneath the harsh sun, subtle undertones of burnt orange peeked through, adding complexity.</sentence>
<sentence>In the shade, the crimson deepened, becoming intensely saturated and almost royal in its appearance.</sentence>
<sentence>Tiny metallic flecks shimmered within the paint, catching the light and giving the surface a subtle sparkle.</sentence>
<sentence>The color was consistent across the entire vehicle, from the expansive hood to the sturdy bed.</sentence>
<sentence>It had a lustrous finish, reflecting the sky and surrounding environment with a polished sheen.</sentence>
<sentence>This particular shade of red evoked a sense of classic automotive design, timeless and bold.</sentence>
<sentence>It was the kind of color that would turn heads, not through ostentation, but through its sheer elegance.</sentence>
<sentence>Overall, the truck's crimson paint was a sophisticated and striking statement.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the pattern of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck is primarily a deep, rich navy blue.</sentence>
<sentence>Across its sides, a prominent white stripe runs horizontally.</sentence>
<sentence>This white stripe is not a solid band but is segmented into several rectangular blocks.</sentence>
<sentence>These white blocks have a darker blue outline, creating a distinct border.</sentence>
<sentence>Within each white block, there are thinner, lighter blue lines.</sentence>
<sentence>These lighter blue lines appear to be arranged in a subtle, repeating geometric pattern.</sentence>
<sentence>The front of the truck also features the navy blue color.</sentence>
<sentence>There may be some subtle detailing or accents in the lighter blue on the grille or bumper area.</sentence>
<sentence>The overall impression is one of clean lines and a modern, professional design.</sentence>
<sentence>The contrast between the navy blue and the white blocks makes the pattern highly visible and striking.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the shape of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck possesses a robust and rectangular cabin, designed for utility.</sentence>
<sentence>Its chassis is long and sturdy, built to carry substantial weight.</sentence>
<sentence>A large cargo bed dominates the rear, forming a prominent box-like structure.</sentence>
<sentence>The wheels are large and circular, elevated to provide ground clearance.</sentence>
<sentence>Its front features a broad, imposing grille, signaling power.</sentence>
<sentence>Headlights are typically rectangular or angular, integrated into the front fascia.</sentence>
<sentence>The sides of the truck are generally flat planes, punctuated by doors and wheel wells.</sentence>
<sentence>The overall silhouette is boxy and functional, emphasizing practicality over aerodynamics.</sentence>
<sentence>A tow hitch or bumper may be present at the rear, adding to its utilitarian form.</sentence>
<sentence>The cab often has a slightly sloped front windshield, but maintains a generally upright profile.</sentence>"
