run,dataset,class_name,prompt,content
1,CIFAR10,ship,"Use 10 sentences to describe the the appearance of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The vessel was a majestic sight, its hull burnished a deep, lustrous obsidian.</sentence>
<sentence>Towering masts, impossibly tall and slender, pierced the sky, adorned with sails of a vibrant, sunset orange.</sentence>
<sentence>Intricate carvings, depicting mythical sea beasts and celestial constellations, wound their way along the ship's railings and bulwarks.</sentence>
<sentence>A grand figurehead, carved from gleaming ivory, depicted a fierce dragon with eyes that seemed to hold an eternal fire.</sentence>
<sentence>The deck, polished to a mirror sheen, reflected the azure expanse of the ocean above.</sentence>
<sentence>Numerous cannons, their brass barrels glinting in the sunlight, were neatly arranged along the ship's broadsides.</sentence>
<sentence>The stern was adorned with a magnificent, gilded crest, bearing the emblem of a winged griffin.</sentence>
<sentence>Small, intricately designed lanterns, crafted from stained glass, hung from various points, promising a warm glow at dusk.</sentence>
<sentence>A network of taut ropes and sturdy rigging crisscrossed the air, creating a complex and beautiful tapestry.</sentence>
<sentence>Even from a distance, the ship exuded an aura of power and elegance, a true queen of the seas.</sentence>"
1,CIFAR10,ship,"Use 10 sentences to describe the the color of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship was a deep, resonant indigo, like the twilight sky just after the sun has vanished.</sentence>
<sentence>Hints of violet shimmered on its hull, especially where the light caught the polished metal.</sentence>
<sentence>It wasn't a uniform color; subtle variations created a depth that suggested the vastness of space it traversed.</sentence>
<sentence>In direct light, the indigo could appear almost black, absorbing the surrounding photons.</sentence>
<sentence>However, in shadow, the purples and blues became more pronounced, giving it an otherworldly glow.</sentence>
<sentence>The color was muted, not a gaudy display, but a sophisticated and powerful statement.</sentence>
<sentence>It conveyed a sense of mystery and an unspoken history, as if the ship had seen countless celestial wonders.</sentence>
<sentence>Faintly, one could discern streaks of silver woven into the indigo, like distant nebulae against a dark canvas.</sentence>
<sentence>This particular shade of indigo was less about vibrancy and more about an immersive, all-encompassing presence.</sentence>
<sentence>It was a color that spoke of quiet strength and the silent, majestic journey through the cosmos.</sentence>"
1,CIFAR10,ship,"Use 10 sentences to describe the the pattern of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship's pattern is one of constant forward motion, a relentless pursuit of its destination.</sentence>
<sentence>It exhibits a cyclical nature, returning to port to replenish and then venturing out again.</sentence>
<sentence>There's a predictable rhythm to its voyages, dictated by tides, weather, and trade routes.</sentence>
<sentence>A geometric order underpins its design, from the hull's elegant curve to the precise placement of masts.</sentence>
<sentence>Its path across the ocean, though appearing vast, is a carefully charted course, not random wandering.</sentence>
<sentence>The pattern includes periods of intense activity during loading and unloading, followed by serene stretches at sea.</sentence>
<sentence>It follows the established channels and waterways, a testament to human design and navigational skill.</sentence>
<sentence>The ship adheres to the grander pattern of global commerce, connecting distant lands and economies.</sentence>
<sentence>Its silhouette against the horizon forms a recurring visual motif, a signal of presence and purpose.</sentence>
<sentence>Ultimately, the ship's pattern is a dynamic interplay between the natural world and human intention.</sentence>"
1,CIFAR10,ship,"Use 10 sentences to describe the the shape of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship possessed a grand and imposing silhouette against the horizon.</sentence>
<sentence>Its hull was a sleek, elongated curve, tapering to a sharp, resolute bow.</sentence>
<sentence>The deck stretched out in a wide, relatively flat expanse, providing ample space.</sentence>
<sentence>High above, a series of towering masts pierced the sky, adorned with billowing sails.</sentence>
<sentence>The stern featured a more ornate and decorated section, perhaps housing the captain's quarters.</sentence>
<sentence>A discernible keel ran along the underside, hinting at its stability in the water.</sentence>
<sentence>Multiple decks were stacked, creating a layered and substantial appearance.</sentence>
<sentence>The superstructure hinted at a complex internal layout, with various cabins and passageways.</sentence>
<sentence>Its shape suggested speed and maneuverability, designed for traversing vast oceans.</sentence>
<sentence>Overall, the vessel conveyed an impression of both power and elegant seaworthiness.</sentence>"
1,CIFAR10,truck,"Use 10 sentences to describe the what the truck looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck gleamed under the midday sun, its paint a deep, metallic midnight blue.</sentence>
<sentence>A prominent chrome grille shimmered at the front, framed by large, circular headlights that seemed to stare intently.</sentence>
<sentence>Bulging fenders, painted the same rich blue, housed chunky, all-terrain tires that promised rough-and-tumble capability.</sentence>
<sentence>The doors were large and solid, with sturdy, chrome door handles that felt substantial to the touch.</sentence>
<sentence>A tall, muscular hood rose impressively, hinting at the power contained within.</sentence>
<sentence>Tinted windows gave the cab an air of mystery, obscuring the interior from casual glances.</sentence>
<sentence>The bed of the truck was long and wide, its metal walls showing a few faint scuffs and scratches from past adventures.</sentence>
<sentence>A sturdy, black roll bar was mounted behind the cab, adding a rugged, utilitarian aesthetic.</sentence>
<sentence>The exhaust pipe, a thick, stainless steel cylinder, protruded from the rear, hinting at a deep, resonant rumble.</sentence>
<sentence>Overall, the truck exuded a sense of strength and readiness, a machine built for both work and rugged exploration.</sentence>"
1,CIFAR10,truck,"Use 10 sentences to describe the the appearance of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck's chassis was a deep, lustrous midnight blue, catching the light with a subtle shimmer.</sentence>
<sentence>Its body was rugged and utilitarian, built for strength rather than sleekness.</sentence>
<sentence>Large, aggressive tires with a knobby tread suggested a capability for off-road adventures.</sentence>
<sentence>The front grille was a bold, chrome-plated expanse, commanding attention.</sentence>
<sentence>Round, clear headlights were set into the fenders, giving it a determined gaze.</sentence>
<sentence>A sturdy, silver brush guard protected the front end, adding to its imposing presence.</sentence>
<sentence>The side mirrors were oversized, offering a wide view of its surroundings.</sentence>
<sentence>A noticeable lift kit gave the truck a formidable stance, raising it high off the ground.</sentence>
<sentence>The truck bed was expansive and functional, showing signs of practical use.</sentence>
<sentence>Overall, it exuded an air of power, durability, and readiness for any task.</sentence>"
1,CIFAR10,truck,"Use 10 sentences to describe the the color of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck shimmered with a deep, lustrous sapphire, a color that seemed to absorb the very essence of the twilight sky.</sentence>
<sentence>It possessed a richness that hinted at expensive paint, a hue far removed from the common blues of everyday vehicles.</sentence>
<sentence>Under the midday sun, the paint revealed subtle metallic flakes, catching the light and scattering it in a million tiny sparks.</sentence>
<sentence>As shadows lengthened, the sapphire deepened, bordering on an inky indigo, a chameleon-like transformation.</sentence>
<sentence>There were no dull patches or faded areas; the color was uniformly vibrant, a testament to meticulous care.</sentence>
<sentence>It was a sophisticated shade, not flashy, but undeniably eye-catching, drawing the gaze with its understated elegance.</sentence>
<sentence>The curves of the truck's body were accentuated by the play of light and shadow on its sapphire surface.</sentence>
<sentence>Occasionally, a hint of violet would appear at the edges of reflections, adding another layer of complexity to its coloring.</sentence>
<sentence>This was not just blue; it was a carefully curated, jewel-toned sapphire that spoke of quality and a commanding presence.</sentence>
<sentence>Even in dim light, the profound depth of the sapphire managed to retain its captivating intensity.</sentence>"
1,CIFAR10,truck,"Use 10 sentences to describe the the pattern of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck is predominantly painted a vibrant, eye-catching red.</sentence>
<sentence>White racing stripes run lengthwise along the hood and roof of the vehicle.</sentence>
<sentence>These stripes taper slightly as they move towards the rear of the truck.</sentence>
<sentence>A thin, black pinstripe outlines both the red body and the white stripes.</sentence>
<sentence>The lower portion of the truck's body features a contrasting black trim.</sentence>
<sentence>The wheel rims are painted a matte black, complementing the lower trim.</sentence>
<sentence>Small, silver accents are visible on the door handles and side mirrors.</sentence>
<sentence>The windows are tinted a dark, uniform black, obscuring the interior.</sentence>
<sentence>A subtle, almost metallic sheen can be observed across the red paint under direct light.</sentence>
<sentence>The overall pattern creates a dynamic and sporty aesthetic for the truck.</sentence>"
1,CIFAR10,truck,"Use 10 sentences to describe the the shape of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck possesses a robust and utilitarian form, designed for hauling and heavy-duty tasks.</sentence>
<sentence>Its overall silhouette is characterized by a prominent, boxy cargo bed situated behind the cab.</sentence>
<sentence>The front of the truck features a substantial grille, often rectangular or trapezoidal, housing the engine’s cooling system.</sentence>
<sentence>Large, circular or rectangular headlights are typically mounted on either side of the grille, providing illumination.</sentence>
<sentence>The cab, where the driver and passengers sit, is generally a separate, more enclosed unit with distinct windows.</sentence>
<sentence>Its shape is often box-like or slightly rounded at the corners, with a prominent windshield facing forward.</sentence>
<sentence>The cargo bed itself is a large, open container, usually with high sides and a tailgate at the rear for loading and unloading.</sentence>
<sentence>Beneath the main body, robust wheels are mounted, emphasizing the truck's ground clearance and load-bearing capabilities.</sentence>
<sentence>The chassis connects the cab and the cargo bed, a strong, underlying frame that supports the entire structure.</sentence>
<sentence>The truck's shape communicates strength, durability, and a clear purpose for transporting goods across varied terrains.</sentence>"
2,CIFAR10,airplane,"Use 10 sentences to describe the what the airplane looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The airplane was a sleek marvel of modern engineering, its fuselage a polished silver that gleamed under the bright sun.</sentence>
<sentence>Its wings, long and tapered, stretched outwards, tipped with elegant winglets that added to its aerodynamic profile.</sentence>
<sentence>Beneath the wings, four powerful jet engines, encased in their distinctive nacelles, promised incredible speed and thrust.</sentence>
<sentence>The cockpit windows, a dark, tinted visor at the front, hinted at the advanced technology within.</sentence>
<sentence>A subtle, curved tail section extended rearward, with a vertical stabilizer and horizontal stabilizers providing crucial flight control.</sentence>
<sentence>The undercarriage, retracted during flight, was a complex arrangement of robust landing gear legs and wheels.</sentence>
<sentence>Numerous small windows dotted the sides of the cabin, offering glimpses of the passenger area within.</sentence>
<sentence>The overall shape was one of smooth, flowing lines, designed to cut through the air with minimal resistance.</sentence>
<sentence>Even at rest on the tarmac, the airplane exuded a sense of power and purpose.</sentence>
<sentence>Its sheer scale was impressive, dwarfing the vehicles that moved around its base.</sentence>"
2,CIFAR10,airplane,"Use 10 sentences to describe the the appearance of the airplane:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The aircraft was a sleek, silver dart, its fuselage tapering to a sharp point.</sentence>
<sentence>Two powerful jet engines were neatly integrated into the swept-back wings.</sentence>
<sentence>The wings themselves were long and thin, designed for speed and efficiency.</sentence>
<sentence>A single, tall tail fin rose sharply at the rear, providing stability in flight.</sentence>
<sentence>Large, rectangular windows lined the passenger cabin, hinting at a spacious interior.</sentence>
<sentence>The landing gear, retracted during flight, was a complex assembly of struts and wheels.</sentence>
<sentence>Beneath the nose, a clear radome housed advanced navigation equipment.</sentence>
<sentence>The overall impression was one of modern engineering and aerodynamic grace.</sentence>
<sentence>Its polished metal skin reflected the surrounding light, giving it a formidable gleam.</sentence>
<sentence>The shape of the airplane suggested it was built for long-distance travel at high altitudes.</sentence>"
2,CIFAR10,airplane,"Use 10 sentences to describe the the color of the airplane:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The airplane gleamed under the afternoon sun, a vibrant, almost electric, shade of ultramarine.</sentence>
<sentence>This deep blue was not dull or muted, but possessed a luminosity that caught the eye from afar.</sentence>
<sentence>It was the kind of blue that reminded one of the clearest tropical oceans, stretching to an endless horizon.</sentence>
<sentence>In the shadows, the color deepened to a rich, velvety navy, hinting at its immense presence.</sentence>
<sentence>The paint seemed perfectly smooth, reflecting the sky in a way that made the aircraft almost blend in with its surroundings.</sentence>
<sentence>Subtle variations in light created subtle shifts in tone, revealing hints of violet and even a touch of indigo.</sentence>
<sentence>There were no stripes or distracting patterns, just the commanding expanse of this singular, powerful blue.</sentence>
<sentence>It was a color chosen for its boldness and elegance, exuding a sense of speed and sophistication.</sentence>
<sentence>The ultramarine hue was consistent across the fuselage, wings, and tail, creating a unified, striking appearance.</sentence>
<sentence>This particular blue was not just a coating; it was an integral part of the airplane's identity, a statement of its remarkable journey.</sentence>"
2,CIFAR10,airplane,"Use 10 sentences to describe the the pattern of the airplane:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The airplane's pattern is characterized by a series of fluid, sweeping arcs across the sky.</sentence>
<sentence>It begins with a gentle climb, gradually gaining altitude in a smooth, upward curve.</sentence>
<sentence>Once at its cruising elevation, the pattern transitions into more defined, geometric shapes, often resembling elongated ovals or sharp turns.</sentence>
<sentence>These turns are executed with a consistent banking angle, creating a graceful visual rhythm.</sentence>
<sentence>There's a noticeable steady descent at the end of each segment, preparing for the next maneuver.</sentence>
<sentence>The airplane maintains a remarkably constant speed throughout these movements, contributing to the predictability of its path.</sentence>
<sentence>Occasionally, the pattern includes sharp, almost instantaneous changes in direction, suggesting a more dynamic phase.</sentence>
<sentence>These sharper turns are followed by periods of long, straight lines, providing a sense of repose in the overall sequence.</sentence>
<sentence>The overall impression is one of deliberate control and precise execution, as if tracing an invisible blueprint.</sentence>
<sentence>Whether it's a standard flight path or a more complex aerial display, the airplane adheres to a discernible, repeating pattern.</sentence>"
2,CIFAR10,airplane,"Use 10 sentences to describe the the shape of the airplane:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The airplane's primary shape is that of a long, slender fuselage.</sentence>
<sentence>Attached to the mid-section of the fuselage are two large, swept-back wings.</sentence>
<sentence>These wings are significantly wider than the fuselage and provide lift for flight.</sentence>
<sentence>At the rear of the fuselage, a vertical tail fin rises prominently.</sentence>
<sentence>Flanking the vertical tail are two horizontal stabilizers, forming the empennage.</sentence>
<sentence>Beneath the fuselage, a set of landing gear protrudes, designed for ground operations.</sentence>
<sentence>The nose of the airplane tapers to a pointed or rounded tip, housing critical instruments.</sentence>
<sentence>The overall form is aerodynamic, characterized by smooth curves and minimal protrusions.</sentence>
<sentence>Sleek lines dominate the design, enabling efficient movement through the air.</sentence>
<sentence>The combination of these elements creates the recognizable silhouette of a modern aircraft.</sentence>"
2,CIFAR10,automobile,"Use 10 sentences to describe the what the automobile looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The automobile possesses a sleek, aerodynamic silhouette, designed to cut through the air with minimal resistance.</sentence>
<sentence>Its exterior is painted a vibrant metallic crimson, catching the sunlight and shimmering with each movement.</sentence>
<sentence>The front fascia is dominated by a bold, sculpted grille that hints at its powerful engine.</sentence>
<sentence>Two piercing LED headlights, angular and modern, flank the grille, giving the car an assertive gaze.</sentence>
<sentence>Smooth, flowing lines define its profile, transitioning seamlessly from the sloping hood to the rounded rear.</sentence>
<sentence>Large, multi-spoke alloy wheels, finished in polished chrome, accentuate its athletic stance.</sentence>
<sentence>Strategically placed vents and subtle spoilers suggest a focus on performance and handling.</sentence>
<sentence>The doors feature flush-fitting handles that retract into the bodywork for a cleaner aesthetic.</sentence>
<sentence>Tinted windows offer a sense of privacy while adding to the car's sophisticated appearance.</sentence>
<sentence>At the rear, a wide, integrated bumper and dual exhaust tips complete the sporty and refined composition.</sentence>"
2,CIFAR10,automobile,"Use 10 sentences to describe the the appearance of the automobile:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The automobile gleamed under the showroom lights, its crimson paint a deep, lustrous hue.</sentence>
<sentence>Its silhouette was low and aggressive, hinting at underlying speed and sportiness.</sentence>
<sentence>Sharp, angular lines transitioned smoothly into rounded, aerodynamic curves, creating a captivating visual tension.</sentence>
<sentence>Large, multi-spoke alloy wheels with polished chrome accents anchored the vehicle to the ground.</sentence>
<sentence>The headlights were narrow, almost predatory slits, housing intricate LED daytime running lights that gave it a distinctive stare.</sentence>
<sentence>A prominent grille, sculpted with horizontal chrome bars, dominated the front fascia, exuding an air of confident power.</sentence>
<sentence>The body panels fit together with exceptional precision, showcasing meticulous craftsmanship.</sentence>
<sentence>Subtle chrome trim accented the window surrounds and door handles, adding a touch of understated elegance.</sentence>
<sentence>The rear featured a sleek, integrated spoiler that flowed seamlessly from the trunk lid.</sentence>
<sentence>Overall, the automobile possessed a striking blend of aggressive sportiness and sophisticated design.</sentence>"
2,CIFAR10,automobile,"Use 10 sentences to describe the the color of the automobile:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The automobile shimmered with a deep, oceanic blue.</sentence>
<sentence>It wasn't a bright, cheerful blue, but rather a sophisticated, almost midnight hue.</sentence>
<sentence>Underneath the midday sun, subtle undertones of violet seemed to emerge, giving it an iridescence.</sentence>
<sentence>In the shade, the color deepened further, becoming a rich, velvety navy.</sentence>
<sentence>The paint possessed a glossy finish that reflected the sky like a still lake.</sentence>
<sentence>There were no streaks or imperfections, just a uniform expanse of pure, captivating color.</sentence>
<sentence>It was a color that spoke of luxury and elegance, understated yet undeniably present.</sentence>
<sentence>As twilight approached, the blue seemed to absorb the fading light, growing more intense and mysterious.</sentence>
<sentence>The metallic flakes within the paint caught the last rays, creating a subtle, star-like sparkle.</sentence>
<sentence>Ultimately, it was a shade of blue that commanded attention without being ostentatious, a truly elegant statement.</sentence>"
2,CIFAR10,automobile,"Use 10 sentences to describe the the pattern of the automobile:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The automobile's design prioritizes a sleek, aerodynamic profile to minimize drag and enhance fuel efficiency.</sentence>
<sentence>Sharp, angular lines dominate the exterior, conveying a sense of modern aggression and sportiness.</sentence>
<sentence>The prominent grille, a signature element, is integrated with aggressive LED headlights for a distinctive visual signature.</sentence>
<sentence>A flowing character line runs along the side, emphasizing the vehicle's length and dynamic stance.</sentence>
<sentence>The roofline tapers gracefully towards the rear, creating a coupe-like silhouette.</sentence>
<sentence>Large, multi-spoke alloy wheels add to the performance-oriented aesthetic.</sentence>
<sentence>The rear features a sculpted bumper with integrated diffuser elements and slim, wraparound taillights.</sentence>
<sentence>Chrome accents are strategically placed to highlight key design features, adding a touch of premium refinement.</sentence>
<sentence>The overall form suggests agility and a connection to the road, even when stationary.</sentence>
<sentence>This patterned approach to design creates a cohesive and visually striking identity for the automobile.</sentence>"
2,CIFAR10,automobile,"Use 10 sentences to describe the the shape of the automobile:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The automobile possesses a sleek, aerodynamic silhouette designed to minimize wind resistance.</sentence>
<sentence>It features a gracefully sloping roofline that tapers towards the rear, creating a dynamic profile.</sentence>
<sentence>The bodywork curves smoothly from the front fenders to the rear, avoiding sharp, angular transitions.</sentence>
<sentence>A prominent grille at the front forms a bold visual statement, often with horizontal or mesh detailing.</sentence>
<sentence>Headlights are integrated seamlessly into the design, their shape mirroring the car's overall flowing lines.</sentence>
<sentence>The side profile is characterized by a clean beltline running consistently from front to back.</sentence>
<sentence>Wheel arches are sculpted to enhance the sense of motion and house the car's wheels.</sentence>
<sentence>The rear of the vehicle typically tapers down, featuring taillights that echo the front lighting design.</sentence>
<sentence>It presents a balanced and harmonious form, where every curve and surface contributes to its aesthetic appeal.</sentence>
<sentence>Overall, it exhibits a refined and modern shape that speaks to both performance and style.</sentence>"
2,CIFAR10,bird,"Use 10 sentences to describe the what the bird looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird boasts a vibrant, iridescent plumage that shimmers with hues of emerald green and sapphire blue.</sentence>
<sentence>Its sleek body is elongated, tapering gracefully towards its tail.</sentence>
<sentence>A crest of delicate, feathery plumes adorns its head, often fanning out when the bird is excited or alarmed.</sentence>
<sentence>Its eyes are small, beady, and possess a piercing, intelligent gaze, often a deep obsidian black.</sentence>
<sentence>The beak is slender and slightly curved, perfectly adapted for probing into flowers or crevices.</sentence>
<sentence>Long, elegant tail feathers extend beyond its body, some displaying distinctive ovals or streamers.</sentence>
<sentence>Its legs are thin and dark, with delicate claws that grip branches with surprising strength.</sentence>
<sentence>The chest and underbelly are a contrasting, softer shade, perhaps a pale gold or creamy white.</sentence>
<sentence>Subtle patterns, like fine stripes or speckles, add texture and visual interest to its wings.</sentence>
<sentence>Overall, the bird presents a striking and almost jewel-like appearance, a testament to nature's artistry.</sentence>"
2,CIFAR10,bird,"Use 10 sentences to describe the the appearance of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird was a vibrant flash of indigo and emerald against the drab bark of the ancient oak.</sentence>
<sentence>Its feathers shimmered with an almost metallic sheen, catching the sunlight in dazzling displays.</sentence>
<sentence>A crest of deep sapphire crowned its head, bristling slightly with alertness.</sentence>
<sentence>Its eyes, like tiny obsidian beads, held a sharp, intelligent gleam.</sentence>
<sentence>A delicate, curved beak, the color of polished ebony, protruded gracefully from its face.</sentence>
<sentence>Long, slender legs, a dusky charcoal, were tucked neatly beneath its body as it perched.</sentence>
<sentence>The tail feathers were exceptionally long and elegant, fanning out like jeweled streamers as it shifted its weight.</sentence>
<sentence>Each wing, when unfurled slightly, revealed layers of iridescent blues and greens transitioning to darker tips.</sentence>
<sentence>The overall impression was one of exquisite beauty and understated power.</sentence>
<sentence>Its small, compact form belied the striking intensity of its coloration.</sentence>"
2,CIFAR10,bird,"Use 10 sentences to describe the the color of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird's primary plumage was a vibrant, almost electric blue.</sentence>
<sentence>This azure hue was so intense it seemed to absorb the surrounding light.</sentence>
<sentence>Flashes of iridescent emerald green shimmered along its wings with every slight movement.</sentence>
<sentence>Its breast showcased a softer, pale sky blue, a gentle contrast to the deeper tones.</sentence>
<sentence>A delicate tracery of white marked the edges of its wing feathers, like fine lace.</sentence>
<sentence>The tail feathers displayed a gradient, transitioning from a dark sapphire at the base to a lighter cerulean at the tips.</sentence>
<sentence>Even the shadows on its body hinted at shades of indigo and violet.</sentence>
<sentence>Its tiny eyes were like obsidian beads, stark against the riot of color.</sentence>
<sentence>The overall impression was of a living jewel, painted with the most brilliant blues and greens imaginable.</sentence>
<sentence>This bird was a masterpiece of natural color, a true spectacle of the avian world.</sentence>"
2,CIFAR10,bird,"Use 10 sentences to describe the the pattern of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird displays a striking pattern of contrasting colors.</sentence>
<sentence>Its back is a deep, iridescent blue, catching the light with every movement.</sentence>
<sentence>This blue seamlessly transitions to a lighter, sky-blue on its underside.</sentence>
<sentence>A band of vivid crimson feathers encircles its neck, creating a bold collar.</sentence>
<sentence>Its wings are primarily a rich, velvety black, tipped with delicate white spots.</sentence>
<sentence>A thin, almost invisible line of yellow feathers adorns the edges of its flight feathers.</sentence>
<sentence>The tail is long and forked, with the outer feathers being the same glossy black as the wings.</sentence>
<sentence>The bird's head is adorned with a small, jet-black cap, stark against its otherwise bright plumage.</sentence>
<sentence>Its breast is a soft, powdery white, offering a gentle contrast to the vibrant hues surrounding it.</sentence>
<sentence>The overall pattern creates a visually captivating and memorable appearance.</sentence>"
2,CIFAR10,bird,"Use 10 sentences to describe the the shape of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird possesses a sleek and aerodynamic body, designed for efficient flight.</sentence>
<sentence>Its torso is compact and somewhat plump, giving it a substantial presence.</sentence>
<sentence>A long, elegant neck extends upwards, allowing for a wide range of head movement.</sentence>
<sentence>The head itself is proportionate, often featuring a slightly rounded crown.</sentence>
<sentence>Its beak is typically slender and pointed, adapted for its specific diet.</sentence>
<sentence>Wings are broad and powerful, with a gentle curvature when at rest.</sentence>
<sentence>The tail is often long and tapered, acting as a rudder for steering through the air.</sentence>
<sentence>Legs are relatively short and sturdy, suitable for perching and walking.</sentence>
<sentence>Feet are agile, with sharp claws for gripping branches or prey.</sentence>
<sentence>Overall, the bird's form is a harmonious blend of strength and grace.</sentence>"
2,CIFAR10,cat,"Use 10 sentences to describe the what the cat looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat possesses a sleek coat of midnight black fur that shimmers under the light.</sentence>
<sentence>Its eyes are large and round, the color of emeralds, providing a striking contrast to its dark fur.</sentence>
<sentence>A delicate pink nose sits perched above a neat, unobtrusive mouth.</sentence>
<sentence>Long, whiskers, as white as snow, extend gracefully from its muzzle, twitching with curiosity.</sentence>
<sentence>Its ears are triangular and pointed, held alertly, constantly swiveling to catch the slightest sound.</sentence>
<sentence>The cat's body is lithe and muscular, suggesting agility and grace in its movements.</sentence>
<sentence>Its tail is long and slender, often held high like a proud banner or elegantly draped around its body.</sentence>
<sentence>Paw pads, soft and silent, are a subtle shade of rose, peeking out from beneath its velvety fur.</sentence>
<sentence>A small, almost imperceptible white patch adorns its chest, a tiny accent on its otherwise uniform darkness.</sentence>
<sentence>Overall, the cat presents an image of sophisticated elegance, a creature of captivating beauty.</sentence>"
2,CIFAR10,cat,"Use 10 sentences to describe the the appearance of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat possessed a striking coat of sleek, obsidian fur that seemed to absorb all light.</sentence>
<sentence>Its eyes were large and luminous, the color of molten gold, with pupils that narrowed to elegant slits.</sentence>
<sentence>A delicate, rose-pink nose twitched with curiosity at the slightest scent.</sentence>
<sentence>Long, white whiskers fanned out from its muzzle, sensitive to the air currents around it.</sentence>
<sentence>Its ears were perked and triangular, constantly swiveling to catch every distant sound.</sentence>
<sentence>A slender, agile body moved with silent grace, suggesting coiled energy within.</sentence>
<sentence>Its tail was long and whip-like, often held aloft or gently swaying with an independent rhythm.</sentence>
<sentence>The pads on its paws were a soft, velvety black, enabling its stealthy approach.</sentence>
<sentence>A faint dusting of silver shimmered on its back, especially visible when the light caught it just right.</sentence>
<sentence>Overall, the cat exuded an aura of sophisticated elegance and quiet confidence.</sentence>"
