dataset,class_name,prompt,content
CIFAR10,dog,"Use 10 sentences to describe the the color of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog's coat shimmered with the rich, deep hue of dark chocolate.</sentence>
<sentence>Flecks of lighter, almost caramel-like strands were subtly woven throughout its fur.</sentence>
<sentence>In the sunlight, subtle auburn undertones would occasionally catch the eye, adding warmth to the overall darkness.</sentence>
<sentence>Its ears were a shade or two lighter, hinting at the nuanced variations within its primary coloration.</sentence>
<sentence>The tip of its tail bore a slightly softer, more muted brown, like well-worn leather.</sentence>
<sentence>Even its paws, usually prone to getting dirty, had a distinct brownish marking against paler pads.</sentence>
<sentence>When wet, the color intensified, becoming almost black in its saturation.</sentence>
<sentence>The shade wasn't a flat, uniform color but possessed a depth and complexity that invited closer inspection.</sentence>
<sentence>It reminded one of freshly brewed coffee, dark and inviting.</sentence>
<sentence>Overall, the dog was a beautiful mosaic of browns, ranging from deep espresso to a warm, inviting toffee.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the the pattern of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog exhibits a classic tuxedo pattern.</sentence>
<sentence>Its body is primarily a deep, glossy black.</sentence>
<sentence>A crisp white patch adorns its chest, resembling a shirt front.</sentence>
<sentence>This white marking extends upwards towards its chin.</sentence>
<sentence>Its paws also feature distinct white ""socks"" or ""boots.""</sentence>
<sentence>The white on its front paws is more prominent than on its hind legs.</sentence>
<sentence>A thin, white line might run up the bridge of its nose, though this is not always present.</sentence>
<sentence>The tail is predominantly black, with just a hint of white at the very tip in some cases.</sentence>
<sentence>The contrast between the black and white areas is sharp and well-defined.</sentence>
<sentence>This striking coloration gives the dog a sophisticated and elegant appearance.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the the shape of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog's body is robust and muscular, suggesting a strong build.</sentence>
<sentence>Its legs are sturdy and well-defined, supporting its powerful frame.</sentence>
<sentence>A broad chest tapers elegantly towards a tucked waist.</sentence>
<sentence>The neck is thick and muscular, leading to a well-proportioned head.</sentence>
<sentence>Its muzzle is of a moderate length, neither too short nor too elongated.</sentence>
<sentence>The ears are typically erect, adding to a keen and alert appearance.</sentence>
<sentence>A bushy tail often arches upwards, a sign of its energetic nature.</sentence>
<sentence>The overall silhouette is one of balanced proportions and athletic capability.</sentence>
<sentence>Its back appears straight and firm, built for endurance and movement.</sentence>
<sentence>The dog possesses a compact yet agile form, ideal for its intended work or companionship.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the what the frog looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog possessed a smooth, moist skin that glistened under the dim light.</sentence>
<sentence>Its body was a vibrant emerald green, dappled with irregular, dark brown spots.</sentence>
<sentence>Large, bulbous eyes, the color of polished obsidian, protruded from the sides of its head.</sentence>
<sentence>These eyes seemed to hold a perpetual, unblinking gaze.</sentence>
<sentence>A wide, gaping mouth stretched across its lower face, hinting at its predatory nature.</sentence>
<sentence>Its slender legs were long and powerful, perfectly adapted for leaping.</sentence>
<sentence>Delicate, translucent webbing connected its toes, suggesting a life spent in water.</sentence>
<sentence>Tiny, almost imperceptible pores dotted its back, likely for respiration.</sentence>
<sentence>Its overall form was compact and muscular, conveying a sense of agility.</sentence>
<sentence>The frog's pointed snout gave it a slightly wary, yet alert, appearance.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the appearance of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog possessed a smooth, moist skin that shimmered with an emerald green hue.</sentence>
<sentence>Its body was compact and muscular, perfectly adapted for powerful leaps.</sentence>
<sentence>Large, bulbous eyes, like polished obsidian, dominated its head, offering a wide field of vision.</sentence>
<sentence>Thin, delicate membranes stretched between its elongated toes, revealing webbed feet.</sentence>
<sentence>A slender, almost invisible line of darker green ran down its back, like a subtle stripe.</sentence>
<sentence>Its underbelly was a pale, creamy white, a stark contrast to its vibrant dorsal side.</sentence>
<sentence>Tiny, almost imperceptible pores dotted its skin, hinting at its respiratory functions.</sentence>
<sentence>When still, its posture was remarkably serene, its limbs tucked close to its body.</sentence>
<sentence>The slight bulge of its throat suggested a powerful vocal sac, ready to emit a resonant croak.</sentence>
<sentence>Overall, the frog presented an image of sleek, efficient, and vibrant amphibian life.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the color of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog's skin shimmered with an almost iridescent emerald green.</sentence>
<sentence>Subtle variations in shade created a mesmerizing dappled effect, like sunlight filtering through leaves.</sentence>
<sentence>Deep forest green mixed with streaks of lighter, almost lime, hues.</sentence>
<sentence>A faint dusting of ochre or perhaps a muted olive seemed to lie beneath the dominant green.</sentence>
<sentence>The underside of its belly boasted a softer, pale jade tone.</sentence>
<sentence>Tiny flecks of a darker, almost black, pigment were scattered across its back.</sentence>
<sentence>When it caught the light, hints of phosphorescent yellow occasionally flashed on its extremities.</sentence>
<sentence>The color wasn't a flat hue but rather a complex tapestry of natural pigments.</sentence>
<sentence>It was the color of a vibrant, dew-kissed leaf after a spring rain.</sentence>
<sentence>Overall, the frog displayed a spectrum of greens, perfectly camouflaging it within its verdant habitat.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the pattern of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog's skin displays a mesmerizing mosaic of greens, browns, and yellows.</sentence>
<sentence>These colors are not uniform but are arranged in irregular splotches and blotches.</sentence>
<sentence>The dorsal side, or back, is predominantly a vibrant green, offering excellent camouflage amongst foliage.</sentence>
<sentence>Scattered across this green canvas are darker, earthy brown markings that mimic dried leaves or soil.</sentence>
<sentence>Thin, irregular lines of a bright, almost golden yellow weave through the brown and green, adding a striking contrast.</sentence>
<sentence>These yellow lines often follow the contours of the frog's body, accentuating its musculature.</sentence>
<sentence>The ventral side, or belly, is typically a lighter, more uniform shade of cream or pale yellow, rarely featuring distinct patterns.</sentence>
<sentence>Occasionally, small black flecks are interspersed within the larger splotches, adding a subtle granular texture to the pattern.</sentence>
<sentence>The pattern appears to be unique to each individual frog, much like a fingerprint.</sentence>
<sentence>Overall, the frog's coloration and pattern serve as a masterful form of cryptic coloration, blending it seamlessly into its natural environment.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the shape of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>Frogs possess a distinctly squat and compact body shape.</sentence>
<sentence>Their torsos are broad and somewhat flattened, designed for powerful leaps.</sentence>
<sentence>A prominent feature is their large, bulging eyes, which protrude from their heads.</sentence>
<sentence>Their heads are wide and triangular, tapering towards the snout.</sentence>
<sentence>Long, muscular hind legs are folded tightly against their bodies when at rest, highlighting their jumping capability.</sentence>
<sentence>Shorter, more robust front legs are positioned beneath their chin.</sentence>
<sentence>Webbed feet are characteristic, especially on the hind limbs, aiding in swimming.</sentence>
<sentence>Their skin is generally smooth and moist, contributing to a rounded, fluid outline.</sentence>
<sentence>There is a noticeable absence of a distinct neck, with the head appearing to merge directly into the body.</sentence>
<sentence>Overall, the frog's physique is a streamlined testament to its amphibious lifestyle and acrobatic agility.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the what the horse looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse possessed a coat of rich, dark bay, shimmering like polished mahogany in the sunlight.</sentence>
<sentence>Its mane and tail flowed in long, silken waves, a darker shade of black that contrasted beautifully with its body.</sentence>
<sentence>A delicate white blaze ran down its forehead, a graceful streak against its dusky muzzle.</sentence>
<sentence>Large, intelligent eyes, the color of warm amber, held a gentle and observant gaze.</sentence>
<sentence>Its ears were finely shaped and pricked forward, constantly alert to its surroundings.</sentence>
<sentence>Strong, well-muscled legs tapered down to sturdy hooves, promising both speed and endurance.</sentence>
<sentence>The horse's neck was proudly arched, leading to a refined and noble head.</sentence>
<sentence>Its build was athletic and balanced, conveying an impression of power held in check.</sentence>
<sentence>A subtle sheen on its hide spoke of good health and meticulous care.</sentence>
<sentence>Overall, the horse presented a picture of elegant strength and quiet dignity.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the appearance of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse possessed a sleek, obsidian coat that shimmered like polished jet in the sunlight.</sentence>
<sentence>Its mane and tail were a cascade of midnight black, long and flowing with a natural grace.</sentence>
<sentence>A broad, intelligent forehead was framed by ears that twitched with keen awareness.</sentence>
<sentence>Deep, liquid brown eyes held a gentle yet spirited gaze, conveying both wisdom and a touch of wildness.</sentence>
<sentence>A delicate, refined muzzle suggested a sensitive and responsive nature.</sentence>
<sentence>A subtle star, a patch of pure white, adorned its forehead, breaking the uniformity of its dark coloring.</sentence>
<sentence>Its muscular build spoke of power and athleticism, with long, elegantly shaped legs built for speed and endurance.</sentence>
<sentence>A powerful hindquarters promised explosive energy and a smooth, efficient gait.</sentence>
<sentence>The overall impression was one of majestic beauty, a creature of both strength and exquisite form.</sentence>
<sentence>Even its breath, a gentle mist on a cooler day, seemed to carry an aura of ancient nobility.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the color of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse's coat was a deep, rich mahogany, catching the sunlight with a warm, reddish-brown glow.</sentence>
<sentence>Its mane and tail flowed like dark chocolate silk, a stark contrast to its well-defined muscles.</sentence>
<sentence>Flecks of lighter chestnut seemed to be woven throughout its hide, hinting at hidden depth.</sentence>
<sentence>The shade was not a uniform pigment but a complex tapestry of browns, suggesting a lineage of robust horses.</sentence>
<sentence>In the shadows, the mahogany deepened to an almost black hue, adding an air of mystery.</sentence>
<sentence>Its muzzle featured a subtle shading, lighter than the rest of its body, with a velvety texture.</sentence>
<sentence>The tips of its ears were a shade darker, almost burnt umber, framing its intelligent gaze.</sentence>
<sentence>When it moved, the light played across its form, revealing subtle variations in tone and intensity.</sentence>
<sentence>It was a color that spoke of strength and endurance, a classic and timeless beauty.</sentence>
<sentence>This horse was a living embodiment of the earth's richest soil, a truly striking shade of mahogany.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the pattern of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse exhibits a striking coat of deep, glossy black.</sentence>
<sentence>A prominent white blaze, like a inverted tear drop, adorns its forehead.</sentence>
<sentence>Its legs are immaculate black down to the hooves, presenting a sleek, unbroken line.</sentence>
<sentence>The mane and tail are thick and flowing, mirroring the obsidian hue of its body.</sentence>
<sentence>There are no other discernible patterns or markings on its otherwise uniform coat.</sentence>
<sentence>The stark contrast of the white blaze against the black is a defining characteristic.</sentence>
<sentence>This particular horse is a pure black, often referred to as a ""true black.""</sentence>
<sentence>The uniformity of the black coat gives it a powerful and elegant presence.</sentence>
<sentence>Any subtle variations in shade are due to the play of light on its smooth hair.</sentence>
<sentence>The overall appearance is one of classic beauty and unblemished darkness.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the shape of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse possesses a powerful and muscular physique, built for both speed and endurance.</sentence>
<sentence>Its body is elegantly streamlined, with a graceful curve from the neck to the hindquarters.</sentence>
<sentence>The back is typically strong and relatively straight, capable of supporting a rider.</sentence>
<sentence>A deep chest provides ample room for the lungs and heart, facilitating robust respiration.</sentence>
<sentence>Slender yet sturdy legs, ending in refined hooves, are adapted for swift movement across various terrains.</sentence>
<sentence>The neck is long and arched, allowing for excellent balance and a commanding presence.</sentence>
<sentence>A well-proportioned head, often with expressive eyes and alert ears, sits atop the neck.</sentence>
<sentence>The hindquarters are muscular and rounded, providing the primary propulsion for the animal's gait.</sentence>
<sentence>A flowing mane and tail often add to the aesthetic appeal, contributing to the overall impression of majesty.</sentence>
<sentence>Overall, the horse's form is a testament to natural selection, embodying strength, agility, and a refined elegance.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the what the ship looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The vessel was a majestic sight, its hull a deep, polished mahogany that caught the sunlight.</sentence>
<sentence>Three towering masts rose from its deck, each adorned with billowing sails of a creamy, unbleached canvas.</sentence>
<sentence>Intricate carvings, depicting mythical sea creatures and swirling patterns, adorned the stern, a testament to masterful craftsmanship.</sentence>
<sentence>The deck itself was a hive of activity, with sturdy wooden planks worn smooth by countless voyages.</sentence>
<sentence>A gleaming brass railing ran along the perimeter, reflecting the azure sky above.</sentence>
<sentence>At the bow, a formidable figurehead, a winged lion with a fierce gaze, seemed to guard the ship's passage.</sentence>
<sentence>Numerous cannons, their metal barrels glinting, were strategically placed along the gunwales, hinting at its defensive capabilities.</sentence>
<sentence>Lifeboats, neatly stowed, hung from davits, ready to be deployed at a moment's notice.</sentence>
<sentence>Lanterns, suspended from various points on the ship, promised a warm glow once dusk settled.</sentence>
<sentence>The overall impression was one of formidable strength, elegant design, and a spirit of adventure.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the appearance of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The vessel was a majestic sight, its hull burnished a deep, lustrous obsidian.</sentence>
<sentence>Towering masts, impossibly tall and slender, pierced the sky, adorned with sails of a vibrant, sunset orange.</sentence>
<sentence>Intricate carvings, depicting mythical sea beasts and celestial constellations, wound their way along the ship's railings and bulwarks.</sentence>
<sentence>A grand figurehead, carved from gleaming ivory, depicted a fierce dragon with eyes that seemed to hold an eternal fire.</sentence>
<sentence>The deck, polished to a mirror sheen, reflected the azure expanse of the ocean above.</sentence>
<sentence>Numerous cannons, their brass barrels glinting in the sunlight, were neatly arranged along the ship's broadsides.</sentence>
<sentence>The stern was adorned with a magnificent, gilded crest, bearing the emblem of a winged griffin.</sentence>
<sentence>Small, intricately designed lanterns, crafted from stained glass, hung from various points, promising a warm glow at dusk.</sentence>
<sentence>A network of taut ropes and sturdy rigging crisscrossed the air, creating a complex and beautiful tapestry.</sentence>
<sentence>Even from a distance, the ship exuded an aura of power and elegance, a true queen of the seas.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the color of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship was a deep, resonant indigo, like the twilight sky just after the sun has vanished.</sentence>
<sentence>Hints of violet shimmered on its hull, especially where the light caught the polished metal.</sentence>
<sentence>It wasn't a uniform color; subtle variations created a depth that suggested the vastness of space it traversed.</sentence>
<sentence>In direct light, the indigo could appear almost black, absorbing the surrounding photons.</sentence>
<sentence>However, in shadow, the purples and blues became more pronounced, giving it an otherworldly glow.</sentence>
<sentence>The color was muted, not a gaudy display, but a sophisticated and powerful statement.</sentence>
<sentence>It conveyed a sense of mystery and an unspoken history, as if the ship had seen countless celestial wonders.</sentence>
<sentence>Faintly, one could discern streaks of silver woven into the indigo, like distant nebulae against a dark canvas.</sentence>
<sentence>This particular shade of indigo was less about vibrancy and more about an immersive, all-encompassing presence.</sentence>
<sentence>It was a color that spoke of quiet strength and the silent, majestic journey through the cosmos.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the pattern of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship's pattern is one of constant forward motion, a relentless pursuit of its destination.</sentence>
<sentence>It exhibits a cyclical nature, returning to port to replenish and then venturing out again.</sentence>
<sentence>There's a predictable rhythm to its voyages, dictated by tides, weather, and trade routes.</sentence>
<sentence>A geometric order underpins its design, from the hull's elegant curve to the precise placement of masts.</sentence>
<sentence>Its path across the ocean, though appearing vast, is a carefully charted course, not random wandering.</sentence>
<sentence>The pattern includes periods of intense activity during loading and unloading, followed by serene stretches at sea.</sentence>
<sentence>It follows the established channels and waterways, a testament to human design and navigational skill.</sentence>
<sentence>The ship adheres to the grander pattern of global commerce, connecting distant lands and economies.</sentence>
<sentence>Its silhouette against the horizon forms a recurring visual motif, a signal of presence and purpose.</sentence>
<sentence>Ultimately, the ship's pattern is a dynamic interplay between the natural world and human intention.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the shape of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship possessed a grand and imposing silhouette against the horizon.</sentence>
<sentence>Its hull was a sleek, elongated curve, tapering to a sharp, resolute bow.</sentence>
<sentence>The deck stretched out in a wide, relatively flat expanse, providing ample space.</sentence>
<sentence>High above, a series of towering masts pierced the sky, adorned with billowing sails.</sentence>
<sentence>The stern featured a more ornate and decorated section, perhaps housing the captain's quarters.</sentence>
<sentence>A discernible keel ran along the underside, hinting at its stability in the water.</sentence>
<sentence>Multiple decks were stacked, creating a layered and substantial appearance.</sentence>
<sentence>The superstructure hinted at a complex internal layout, with various cabins and passageways.</sentence>
<sentence>Its shape suggested speed and maneuverability, designed for traversing vast oceans.</sentence>
<sentence>Overall, the vessel conveyed an impression of both power and elegant seaworthiness.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the what the truck looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck gleamed under the midday sun, its paint a deep, metallic midnight blue.</sentence>
<sentence>A prominent chrome grille shimmered at the front, framed by large, circular headlights that seemed to stare intently.</sentence>
<sentence>Bulging fenders, painted the same rich blue, housed chunky, all-terrain tires that promised rough-and-tumble capability.</sentence>
<sentence>The doors were large and solid, with sturdy, chrome door handles that felt substantial to the touch.</sentence>
<sentence>A tall, muscular hood rose impressively, hinting at the power contained within.</sentence>
<sentence>Tinted windows gave the cab an air of mystery, obscuring the interior from casual glances.</sentence>
<sentence>The bed of the truck was long and wide, its metal walls showing a few faint scuffs and scratches from past adventures.</sentence>
<sentence>A sturdy, black roll bar was mounted behind the cab, adding a rugged, utilitarian aesthetic.</sentence>
<sentence>The exhaust pipe, a thick, stainless steel cylinder, protruded from the rear, hinting at a deep, resonant rumble.</sentence>
<sentence>Overall, the truck exuded a sense of strength and readiness, a machine built for both work and rugged exploration.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the appearance of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck's chassis was a deep, lustrous midnight blue, catching the light with a subtle shimmer.</sentence>
<sentence>Its body was rugged and utilitarian, built for strength rather than sleekness.</sentence>
<sentence>Large, aggressive tires with a knobby tread suggested a capability for off-road adventures.</sentence>
<sentence>The front grille was a bold, chrome-plated expanse, commanding attention.</sentence>
<sentence>Round, clear headlights were set into the fenders, giving it a determined gaze.</sentence>
<sentence>A sturdy, silver brush guard protected the front end, adding to its imposing presence.</sentence>
<sentence>The side mirrors were oversized, offering a wide view of its surroundings.</sentence>
<sentence>A noticeable lift kit gave the truck a formidable stance, raising it high off the ground.</sentence>
<sentence>The truck bed was expansive and functional, showing signs of practical use.</sentence>
<sentence>Overall, it exuded an air of power, durability, and readiness for any task.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the color of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck shimmered with a deep, lustrous sapphire, a color that seemed to absorb the very essence of the twilight sky.</sentence>
<sentence>It possessed a richness that hinted at expensive paint, a hue far removed from the common blues of everyday vehicles.</sentence>
<sentence>Under the midday sun, the paint revealed subtle metallic flakes, catching the light and scattering it in a million tiny sparks.</sentence>
<sentence>As shadows lengthened, the sapphire deepened, bordering on an inky indigo, a chameleon-like transformation.</sentence>
<sentence>There were no dull patches or faded areas; the color was uniformly vibrant, a testament to meticulous care.</sentence>
<sentence>It was a sophisticated shade, not flashy, but undeniably eye-catching, drawing the gaze with its understated elegance.</sentence>
<sentence>The curves of the truck's body were accentuated by the play of light and shadow on its sapphire surface.</sentence>
<sentence>Occasionally, a hint of violet would appear at the edges of reflections, adding another layer of complexity to its coloring.</sentence>
<sentence>This was not just blue; it was a carefully curated, jewel-toned sapphire that spoke of quality and a commanding presence.</sentence>
<sentence>Even in dim light, the profound depth of the sapphire managed to retain its captivating intensity.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the pattern of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck is predominantly painted a vibrant, eye-catching red.</sentence>
<sentence>White racing stripes run lengthwise along the hood and roof of the vehicle.</sentence>
<sentence>These stripes taper slightly as they move towards the rear of the truck.</sentence>
<sentence>A thin, black pinstripe outlines both the red body and the white stripes.</sentence>
<sentence>The lower portion of the truck's body features a contrasting black trim.</sentence>
<sentence>The wheel rims are painted a matte black, complementing the lower trim.</sentence>
<sentence>Small, silver accents are visible on the door handles and side mirrors.</sentence>
<sentence>The windows are tinted a dark, uniform black, obscuring the interior.</sentence>
<sentence>A subtle, almost metallic sheen can be observed across the red paint under direct light.</sentence>
<sentence>The overall pattern creates a dynamic and sporty aesthetic for the truck.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the shape of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck possesses a robust and utilitarian form, designed for hauling and heavy-duty tasks.</sentence>
<sentence>Its overall silhouette is characterized by a prominent, boxy cargo bed situated behind the cab.</sentence>
<sentence>The front of the truck features a substantial grille, often rectangular or trapezoidal, housing the engine’s cooling system.</sentence>
<sentence>Large, circular or rectangular headlights are typically mounted on either side of the grille, providing illumination.</sentence>
<sentence>The cab, where the driver and passengers sit, is generally a separate, more enclosed unit with distinct windows.</sentence>
<sentence>Its shape is often box-like or slightly rounded at the corners, with a prominent windshield facing forward.</sentence>
<sentence>The cargo bed itself is a large, open container, usually with high sides and a tailgate at the rear for loading and unloading.</sentence>
<sentence>Beneath the main body, robust wheels are mounted, emphasizing the truck's ground clearance and load-bearing capabilities.</sentence>
<sentence>The chassis connects the cab and the cargo bed, a strong, underlying frame that supports the entire structure.</sentence>
<sentence>The truck's shape communicates strength, durability, and a clear purpose for transporting goods across varied terrains.</sentence>"
