dataset,class_name,prompt,content
CIFAR10,dog,"Use 10 sentences to describe the the color of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog's coat shimmered with the deep, rich hues of polished mahogany.</sentence>
<sentence>Flecks of lighter, almost chestnut brown, caught the light, adding depth to its overall coloration.</sentence>
<sentence>Along its spine, a subtle darkening occurred, presenting a shadow of near-black.</sentence>
<sentence>Its ears were tipped with a softer, caramel shade, softening the intensity of its darker fur.</sentence>
<sentence>The underside of its tail displayed a creamy, almost ivory, richness.</sentence>
<sentence>Around its muzzle, lighter tan accents created a gentle, distinguished mask.</sentence>
<sentence>Each individual hair seemed to possess a gradient, transitioning from a dark root to a lighter tip.</sentence>
<sentence>In the sunlight, the fur took on a burnished quality, like aged copper.</sentence>
<sentence>There were no stark patches of white, only a harmonious blend of warm, earthy tones.</sentence>
<sentence>The overall impression was one of luxurious, multi-dimensional brown, evoking the comforting warmth of a forest floor.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the the pattern of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog's coat is predominantly a deep, rich chocolate brown.</sentence>
<sentence>However, this base color is interrupted by striking white markings.</sentence>
<sentence>A prominent white blaze runs straight down its snout, widening slightly towards its forehead.</sentence>
<sentence>Its chest sports a large, irregular white patch, almost like a bib.</sentence>
<sentence>The tips of its paws are also tipped with white, creating a neat, sock-like appearance.</sentence>
<sentence>There's a distinct white patch at the very end of its tail, often referred to as a ""flag.""</sentence>
<sentence>The edges of these white markings are generally soft and blended, not sharply defined.</sentence>
<sentence>The rest of its body, between these white areas, is a uniform, velvety brown.</sentence>
<sentence>This contrast between the dark brown and crisp white is the defining characteristic of its pattern.</sentence>
<sentence>The placement of these markings gives the dog a distinguished and slightly playful look.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the the shape of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog possessed a sturdy, muscular build, suggesting a good deal of strength.</sentence>
<sentence>Its body was moderately long, giving it a somewhat elongated appearance.</sentence>
<sentence>The chest was deep and broad, hinting at a powerful respiratory system.</sentence>
<sentence>Its legs were well-muscled and proportionately sized, allowing for efficient movement.</sentence>
<sentence>The tail was typically carried with a gentle curve, often wagging with enthusiasm.</sentence>
<sentence>Its head was of a moderate size, not overly large or too delicate for its body.</sentence>
<sentence>The muzzle was neither excessively long nor short, providing a balanced profile.</sentence>
<sentence>Ears were set high on the head, capable of perking up to catch sounds.</sentence>
<sentence>The overall silhouette was one of athleticism and robust health.</sentence>
<sentence>Its compact yet well-proportioned frame indicated a breed built for endurance and activity.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the what the frog looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog's skin is a vibrant emerald green, speckled with a scattering of tiny, almost iridescent black dots.</sentence>
<sentence>Its body is plump and rounded, with a smooth, slightly moist texture that gleams in the sunlight.</sentence>
<sentence>Large, expressive eyes bulge from the sides of its head, their irises a mesmerizing golden hue with vertical pupils.</sentence>
<sentence>A wide, downturned mouth stretches across its face, giving it a perpetually thoughtful or perhaps slightly melancholic expression.</sentence>
<sentence>Long, slender legs are tucked neatly beneath its body, poised for a sudden leap.</sentence>
<sentence>The hind legs are particularly muscular, hinting at impressive jumping capabilities.</sentence>
<sentence>Its forelimbs are shorter and more delicate, ending in small, webbed feet with stubby toes.</sentence>
<sentence>A subtle line runs down its back, a darker shade of green that emphasizes the symmetrical form of its body.</sentence>
<sentence>The underside of the frog is a pale, creamy yellow, a stark contrast to its verdant upper surface.</sentence>
<sentence>Tiny, almost invisible nostrils are situated just above its mouth, constantly testing the air.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the appearance of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog possessed a sleek, emerald green skin that shimmered under the dappled sunlight.</sentence>
<sentence>Its body was compact and muscular, hinting at its powerful jumping abilities.</sentence>
<sentence>Large, bulbous eyes, like polished onyx or dark obsidian, protruded prominently from its head.</sentence>
<sentence>Delicate, translucent eardrums were visible just behind its eyes.</sentence>
<sentence>Its slender limbs were well-defined, with long, webbed toes on each foot, perfect for both swimming and gripping.</sentence>
<sentence>A subtle, almost serpentine line ran down its spine, a darker shade of green than its body.</sentence>
<sentence>Its snout was blunt and rounded, giving its face a perpetually curious expression.</sentence>
<sentence>The smooth texture of its skin was evident, free of any noticeable warts or bumps.</sentence>
<sentence>A small, almost imperceptible mouth was located beneath its prominent nose.</sentence>
<sentence>The overall impression was one of an agile and perfectly adapted creature of its wetland environment.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the color of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog's skin was a vibrant, almost electric, green.</sentence>
<sentence>This primary hue was reminiscent of new spring leaves after a fresh rain.</sentence>
<sentence>Dotted across its back were small, irregular flecks of a darker, mossy green.</sentence>
<sentence>These darker spots created a subtle texture, breaking up the uniform brightness.</sentence>
<sentence>A faint, yellowish-green tinged the underside of its belly, a softer counterpoint to its dorsal color.</sentence>
<sentence>As light caught it, the green seemed to shimmer, revealing subtle undertones of emerald.</sentence>
<sentence>The intensity of its green suggested a creature deeply connected to its verdant environment.</sentence>
<sentence>There were no other prominent colors; the green was the undisputed star of its appearance.</sentence>
<sentence>It was a green that spoke of life, vitality, and the lushness of the forest floor.</sentence>
<sentence>The overall impression was one of cool, refreshing, and lively green.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the pattern of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog displays a striking camouflage pattern.</sentence>
<sentence>Its skin is a mosaic of greens and browns, mimicking its natural habitat.</sentence>
<sentence>Irregular spots of darker pigment are scattered across its back and sides.</sentence>
<sentence>These spots vary in size and shape, creating a dappled effect.</sentence>
<sentence>A lighter, cream-colored underside provides a stark contrast to its dorsal coloration.</sentence>
<sentence>Occasionally, subtle hints of yellow or orange might be present in the pattern.</sentence>
<sentence>The texture of the skin appears somewhat rough or bumpy, further aiding in camouflage.</sentence>
<sentence>The pattern is not symmetrical, with each side exhibiting unique markings.</sentence>
<sentence>This complex coloration allows it to blend seamlessly with leaves, bark, and soil.</sentence>
<sentence>The intricate pattern serves as vital protection against predators.</sentence>"
CIFAR10,frog,"Use 10 sentences to describe the the shape of the frog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The frog possesses a compact, rounded body that is well-suited for both jumping and swimming.</sentence>
<sentence>Its head is broad and flattened, featuring large, prominent eyes that bulge outwards.</sentence>
<sentence>These eyes are positioned high on its head, allowing it to see even when mostly submerged.</sentence>
<sentence>The frog's snout is typically short and rounded, contributing to its generally oval head shape.</sentence>
<sentence>Its limbs are robust and muscular, with powerful hind legs adapted for explosive leaps.</sentence>
<sentence>The front limbs are shorter and sturdier, used for balancing and steering in water.</sentence>
<sentence>Webbed feet, especially on the hind legs, are characteristic, aiding in efficient propulsion through aquatic environments.</sentence>
<sentence>The skin of a frog is generally smooth and moist, although some species may have warty textures.</sentence>
<sentence>It lacks a tail in its adult stage, a defining feature that distinguishes it from tadpoles.</sentence>
<sentence>Overall, the frog's form is a testament to its amphibious lifestyle, showcasing adaptations for land and water.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the what the horse looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse possessed a sleek, ebony coat that shimmered like polished obsidian in the sunlight.</sentence>
<sentence>Its mane and tail were long, flowing cascades of the same dark hue, creating a striking contrast against its muscular frame.</sentence>
<sentence>Large, liquid brown eyes held a gentle intelligence, framed by long, dark lashes.</sentence>
<sentence>A strong, arched neck flowed smoothly into powerful shoulders, hinting at its speed and agility.</sentence>
<sentence>Its legs were long and well-muscled, ending in sturdy hooves that struck the ground with a rhythmic beat.</sentence>
<sentence>A white blaze, a stark streak of purity, ran down the center of its forehead, adding a touch of distinction.</sentence>
<sentence>The tip of its tail was tipped with a few white hairs, a subtle but interesting detail.</sentence>
<sentence>Its ears were alert and pricked forward, constantly swiveling to catch every sound.</sentence>
<sentence>The horse's overall build was athletic and refined, suggesting a creature of both beauty and strength.</sentence>
<sentence>A subtle sheen of health radiated from its well-groomed coat, indicating a creature in its prime.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the appearance of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse possessed a coat of the deepest, richest chestnut, like polished mahogany catching the sunlight.</sentence>
<sentence>Its mane and tail flowed in thick, silken waves of a darker, almost black hue.</sentence>
<sentence>Beneath the flowing mane, a broad, intelligent forehead was marked by a striking white blaze, a stark contrast against its dark coat.</sentence>
<sentence>Large, expressive eyes, the color of warm amber, held a gentle intelligence and a hint of playful spirit.</sentence>
<sentence>Its ears were finely pricked, constantly swiveling to catch every sound with an alert keenness.</sentence>
<sentence>A powerful, muscular neck curved gracefully from its shoulders, hinting at its strength and agility.</sentence>
<sentence>The horse's legs were long and elegantly tapered, ending in impeccably shaped hooves that seemed ready to carry it swiftly across any terrain.</sentence>
<sentence>Its build was that of a true athlete, with a deep chest and a strong, well-sprung rib cage.</sentence>
<sentence>The tail carriage was proud and high, often flicking playfully with a life of its own.</sentence>
<sentence>Overall, the horse presented a picture of noble beauty, a harmonious blend of power and refined grace.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the color of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse's coat shimmered with the deep, rich hue of polished mahogany.</sentence>
<sentence>Hints of a warmer, reddish undertone peeked through, especially where the sunlight caught its flank.</sentence>
<sentence>Its mane and tail were a darker, almost black shade, providing a striking contrast to its body.</sentence>
<sentence>A subtle dusting of coppery highlights glinted along its muscular shoulders and powerful haunches.</sentence>
<sentence>The muzzle offered a softer, lighter shade, a paler version of its overall color, almost a chestnut brown.</sentence>
<sentence>Beneath the warm glow of the sun, the color deepened, revealing a complex tapestry of rich browns.</sentence>
<sentence>In the shade, the hue became more muted, a sophisticated blend of dark chocolate and subtle rust.</sentence>
<sentence>There were no stark markings, just a uniform, velvety expanse of this luxurious color.</sentence>
<sentence>It was a color that spoke of strength and elegance, a classic and timeless equine beauty.</sentence>
<sentence>This deep, resonant brown was the defining characteristic of the magnificent creature.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the pattern of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse boasts a rich, chestnut coat that gleams under the sunlight.</sentence>
<sentence>Across its forehead, a delicate white star provides a striking contrast.</sentence>
<sentence>Its mane and tail are a darker, almost black shade, flowing with a natural elegance.</sentence>
<sentence>Long, slender legs offer a silhouette of power and grace.</sentence>
<sentence>Subtle dappling is visible on its hindquarters, hinting at a complex genetic makeup.</sentence>
<sentence>The texture of its coat appears smooth and well-groomed, suggesting good health.</sentence>
<sentence>Dark, intelligent eyes observe the world with a calm and curious gaze.</sentence>
<sentence>A faint sheen on its muscles reveals a lean and athletic physique.</sentence>
<sentence>The pattern is one of natural beauty, marked by distinct yet harmonious colors.</sentence>
<sentence>This coloration creates a classic and enduring equine appearance.</sentence>"
CIFAR10,horse,"Use 10 sentences to describe the the shape of the horse:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The horse possesses a powerful and athletic physique.</sentence>
<sentence>Its body is a testament to strength, with a deep chest and muscular hindquarters.</sentence>
<sentence>The neck is long and gracefully arched, supporting a well-proportioned head.</sentence>
<sentence>Legs are long and slender yet incredibly strong, built for speed and endurance.</sentence>
<sentence>Its back is relatively straight and strong, designed to carry significant weight.</sentence>
<sentence>The tail, often long and flowing, tapers elegantly from its rump.</sentence>
<sentence>Ears are typically pointed and mobile, twitching to capture every sound.</sentence>
<sentence>A flowing mane often adorns the neck, adding to the horse's majestic appearance.</sentence>
<sentence>The overall silhouette is one of elegance and raw power, refined by evolutionary design.</sentence>
<sentence>From its broad forehead to its sturdy hooves, the horse's shape is optimized for movement and performance.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the what the ship looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The vessel was a colossal freighter, its hull a dull, weathered grey, scarred by countless voyages.</sentence>
<sentence>Massive cargo containers were stacked precariously high on its deck, each one a uniform, metallic blue.</sentence>
<sentence>A towering superstructure rose from the midship, a complex arrangement of bridges, cabins, and antennae.</sentence>
<sentence>Two colossal engines, each the size of a small building, jutted out from the stern, their exhausts stained black with soot.</sentence>
<sentence>Along the sides, a network of sturdy cranes and gantry systems hinted at its immense lifting capabilities.</sentence>
<sentence>The bow of the ship was sharply angled, designed to cleave through even the roughest seas.</sentence>
<sentence>A bright orange life raft clung to its port side, a stark contrast to the otherwise utilitarian color scheme.</sentence>
<sentence>Navigation lights, small red and green dots, blinked intermittently against the vast expanse of its metal skin.</sentence>
<sentence>A few brave seabirds were perched atop the railings, surveying the endless horizon.</sentence>
<sentence>This was a behemoth of industry, built for function over form, a true workhorse of the ocean.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the appearance of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship was a behemoth of polished steel, its hull shimmering under the artificial lights of the docking bay.</sentence>
<sentence>Towering masts, devoid of sails, reached towards the unseen sky, each supporting an array of complex sensor dishes and communication arrays.</sentence>
<sentence>A sleek, aerodynamic bridge jutted out from the forward section, its expansive windows offering a panoramic view of the surrounding void.</sentence>
<sentence>Massive engine nacelles, glowing with an internal blue energy, protruded from the rear, hinting at immense power.</sentence>
<sentence>The hull was segmented by fine, almost invisible lines, suggesting advanced modular construction.</sentence>
<sentence>Glow panels, strategically placed across its surface, cast a soft, inviting luminescence.</sentence>
<sentence>Numerous small docking ports and cargo bays were visible, seamlessly integrated into the ship's design.</sentence>
<sentence>A subtle, almost organic curvature defined its overall shape, making it appear both formidable and elegant.</sentence>
<sentence>The metal itself possessed a remarkable smoothness, free from any signs of rust or wear.</sentence>
<sentence>Its sheer scale was imposing, dwarfing the smaller crafts that orbited in its vicinity.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the color of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship was an arresting shade of crimson, deep and rich like aged wine.</sentence>
<sentence>This vibrant hue seemed to absorb the sun's rays, giving the vessel a warm, almost glowing presence.</sentence>
<sentence>Close inspection revealed subtle hints of mahogany and rust within the dominant crimson, adding layers of complexity.</sentence>
<sentence>The paint was freshly applied, giving the color a sharp, unblemished clarity that gleamed under the midday sun.</sentence>
<sentence>Against the vast expanse of the ocean, the ship's crimson stood out like a bold declaration, impossible to ignore.</sentence>
<sentence>Even in the shadows cast by its own sails, the deep red retained its intensity, never appearing dull or muted.</ty>
<sentence>The crimson was not uniformly flat; slight variations in texture suggested the rough, sea-worn journey it had undertaken.</sentence>
<sentence>On the hull, where salt spray had weathered the surface, the color took on a slightly paler, almost dusty rose appearance.</sentence>
<sentence>This striking crimson color exuded a sense of power and defiance, a fitting statement for a vessel of its stature.</sentence>
<sentence>The overall impression was one of regal grandeur and an untamed spirit, all encapsulated within that powerful crimson.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the pattern of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship's pattern is characterized by its broad, flat hull, designed for stability rather than speed.</sentence>
<sentence>Along its sides, a series of evenly spaced, rectangular portholes punctuate the dark, weathered wood.</sentence>
<sentence>A prominent, central mast rises majestically, supporting several large, square sails, each a muted shade of canvas.</sentence>
<sentence>The deck itself is uncluttered, with simple, functional railings and a scattering of sturdy crates.</sentence>
<sentence>Towards the stern, a rounded sterncastle offers a slightly elevated platform, hinting at command and control.</sentence>
<sentence>A series of ropes and rigging crisscross the structure, forming a complex, yet orderly, web.</sentence>
<sentence>The bow tapers to a gentle curve, adorned with a stylized, carved figurehead of a creature weathered by the sea.</sentence>
<sentence>Small, circular gunports, though likely disused, are visible along the lower hull, suggesting a past of defense.</sentence>
<sentence>The overall impression is one of robust practicality, a vessel built for endurance and carrying capacity.</sentence>
<sentence>The muted colors and sturdy construction speak to a long history of maritime service, a pattern of dependable functionality.</sentence>"
CIFAR10,ship,"Use 10 sentences to describe the the shape of the ship:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The ship possessed a long, slender hull, tapering elegantly towards its bow and stern.</sentence>
<sentence>Its primary structure was that of a monohull, a single, unbroken centerline.</sentence>
<sentence>The deck was relatively flat and expansive, providing ample space for operations.</sentence>
<sentence>Prominent, angular superstructure rose from the main deck, characterized by sharp lines and vertical surfaces.</sentence>
<sentence>A distinct bridge section jutted forward, offering a commanding view.</sentence>
<sentence>The stern was squared off, suggesting a powerful engine and propulsion system.</sentence>
<sentence>A noticeable keel ran along the underside of the hull, providing stability and directional control.</sentence>
<sentence>The overall silhouette was sleek and modern, with minimal curves in its superstructure.</sentence>
<sentence>Multiple levels were evident within the superstructure, indicating significant internal volume.</sentence>
<sentence>The ship presented a utilitarian form, prioritizing function and efficiency over ornamentation.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the what the truck looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck is a sturdy, eighteen-wheeler with a large, imposing presence.</sentence>
<sentence>Its cab is painted a deep, glossy midnight blue that reflects the surrounding environment.</sentence>
<sentence>Chrome accents gleam on the grille, fuel tanks, and the large, sturdy bumper.</sentence>
<sentence>The tires are thick and rugged, designed to handle heavy loads and long journeys.</sentence>
<sentence>A massive, gleaming silver trailer is attached, promising significant cargo capacity.</sentence>
<sentence>Its aerodynamic design suggests efficiency and speed on the open road.</sentence>
<sentence>Large, round headlights sit prominently on the front of the cab, ready to cut through the darkness.</sentence>
<sentence>Mud flaps hang behind the rear wheels, speckled with the grime of past travels.</word>
<sentence>The overall impression is one of power, reliability, and a readiness for work.</sentence>
<sentence>Even the side mirrors appear substantial, offering a wide view of the truck's surroundings.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the appearance of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck was a robust, utilitarian machine, painted a deep, weathered forest green.</sentence>
<sentence>Its body bore the marks of countless journeys, with a scattering of minor dents and scuffs along its flanks.</sentence>
<sentence>A substantial chrome grille, slightly tarnished, dominated the front, housing two round, unblinking headlights.</sentence>
<sentence>The tires were large and knobby, hinting at a capability for off-road excursions.</sentence>
<sentence>Protruding from the front bumper was a heavy-duty winch, its steel cable coiled neatly.</sentence>
<sentence>The windshield spanned a considerable width, offering a commanding view of the road ahead.</sentence>
<sentence>A sturdy, metal toolbox was bolted securely to the passenger side of the truck bed.</sentence>
<sentence>The truck bed itself appeared spacious, with high, reinforced sides.</sentence>
<sentence>A single, slightly faded American flag sticker was adhered to the rear window.</sentence>
<sentence>Overall, it exuded an aura of dependable strength and a readiness for hard work.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the color of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck gleamed under the midday sun, a deep, resonant blue.</sentence>
<sentence>It wasn't a light sky blue, but a shade that hinted at twilight just before the stars emerge.</sentence>
<sentence>In the shadows, the color deepened, becoming almost indigo, rich and mysterious.</sentence>
<sentence>When light hit it directly, it caught a subtle metallic flake, shimmering like a thousand tiny sapphires scattered across its surface.</sentence>
<sentence>This blue was sophisticated, not flashy, exuding a quiet confidence.</sentence>
<sentence>It reminded one of the vast expanse of the ocean, or the endless canvas presented by a clear night sky.</sentence>
<sentence>The paint was immaculately maintained, free from scratches or dents that could mar its pure hue.</sentence>
<sentence>From certain angles, the blue seemed to shift, offering glimpses of dark teal or even a hint of violet.</sentence>
<sentence>It was a color that demanded attention without being ostentatious, a true statement of refined taste.</sentence>
<sentence>Overall, the truck's color was a stunning, multifaceted blue, both bold and elegant.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the pattern of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck is painted a deep, metallic blue.</sentence>
<sentence>Along the sides, a sharp, angular design in silver breaks up the solid blue expanse.</sentence>
<sentence>This silver pattern resembles a stylized lightning bolt or a racing stripe.</sentence>
<sentence>The pattern starts subtly near the front wheel well and widens as it moves towards the rear.</sentence>
<sentence>It creates a sense of speed and dynamism on the vehicle's body.</sentence>
<sentence>Within the silver lines, there are thin, dark grey accents that add depth and definition.</sentence>
<sentence>The blue paint has a noticeable metallic flake that shimmers in the light.</sentence>
<sentence>The pattern is consistent on both sides of the truck, maintaining symmetry.</sentence>
<sentence>At the rear of the truck bed, the blue continues uninterrupted by further graphics.</sentence>
<sentence>Overall, the pattern is modern, bold, and visually striking.</sentence>"
CIFAR10,truck,"Use 10 sentences to describe the the shape of the truck:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The truck's dominant shape is a large, rectangular box, suggesting a cargo-carrying function.</sentence>
<sentence>Its sides are largely flat and vertical, contributing to the boxy silhouette.</sentence>
<sentence>Beneath the main cargo box, a robust chassis extends, providing structural support.</sentence>
<sentence>The front of the truck is dominated by a cab, which is typically more rounded and aerodynamic than the cargo area.</sentence>
<sentence>This cab often features a large, flat windshield and a broad grille at its base.</sentence>
<sentence>Attached to the rear of the cargo box are large, usually rectangular taillights.</sentence>
<sentence>Wheels, typically large and circular, are positioned at the bottom, supporting the vehicle's mass.</sentence>
<sentence>The overall profile is long and low-slung, emphasizing its utilitarian purpose.</sentence>
<sentence>Sharp angles define many of its edges, though some curves are present, especially around the cab.</sentence>
<sentence>Its substantial volume and blocky form are characteristic of a vehicle designed for hauling significant loads.</sentence>"
